componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1141,342,BRC0304E,Nome não encontrado
Energia,kcal,273,82,BRC0304E,Nome não encontrado
Umidade,g,"46,5","13,9",BRC0304E,Nome não encontrado
Carboidrato total,g,"27,8","8,35",BRC0304E,Nome não encontrado
Carboidrato disponível,g,"24,1","7,23",BRC0304E,Nome não encontrado
Proteína,g,"9,04","2,71",BRC0304E,Nome não encontrado
Lipídios,g,"14,8","4,44",BRC0304E,Nome não encontrado
Fibra alimentar,g,"3,72","1,12",BRC0304E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0304E,Nome não encontrado
Cinzas,g,"1,86","0,56",BRC0304E,Nome não encontrado
Colesterol,mg,"34,4","10,3",BRC0304E,Nome não encontrado
Ácidos graxos saturados,g,"3,38","1,01",BRC0304E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,67","1,10",BRC0304E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,21","2,16",BRC0304E,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,02",BRC0304E,Nome não encontrado
Cálcio,mg,"21,1","6,32",BRC0304E,Nome não encontrado
Ferro,mg,"4,65","1,39",BRC0304E,Nome não encontrado
Sódio,mg,244,"73,3",BRC0304E,Nome não encontrado
Magnésio,mg,"46,3","13,9",BRC0304E,Nome não encontrado
Fósforo,mg,121,"36,6",BRC0304E,Nome não encontrado
Potássio,mg,422,126,BRC0304E,Nome não encontrado
Manganês,mg,"0,75","0,22",BRC0304E,Nome não encontrado
Zinco,mg,"0,76","0,23",BRC0304E,Nome não encontrado
Cobre,mg,"0,17","0,05",BRC0304E,Nome não encontrado
Selênio,mcg,"6,25","1,88",BRC0304E,Nome não encontrado
Vitamina A (RE),mcg,188,"56,6",BRC0304E,Nome não encontrado
Vitamina A (RAE),mcg,188,"56,6",BRC0304E,Nome não encontrado
Vitamina D,mcg,"1,61","0,48",BRC0304E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,21",BRC0304E,Nome não encontrado
Tiamina,mg,"0,11","0,03",BRC0304E,Nome não encontrado
Riboflavina,mg,"0,19","0,06",BRC0304E,Nome não encontrado
Niacina,mg,"1,15","0,34",BRC0304E,Nome não encontrado
Vitamina B6,mg,"0,04","0,01",BRC0304E,Nome não encontrado
Vitamina B12,mcg,"3,06","0,92",BRC0304E,Nome não encontrado
Vitamina C,mg,"0,41","0,12",BRC0304E,Nome não encontrado
Equivalente de folato,mcg,139,"41,8",BRC0304E,Nome não encontrado
Sal de adição,g,"0,09","0,03",BRC0304E,Nome não encontrado
Açúcar de adição,g,"0,23","0,07",BRC0304E,Nome não encontrado
Gordura de adição,g,-,-,BRC0304E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0304E,Nome não encontrado
Proteína animal,g,-,-,BRC0304E,Nome não encontrado
