componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,1040,1248,BRC0162F,Nome não encontrado
Energia,kcal,251,300,BRC0162F,Nome não encontrado
Umidade,g,"61,2","73,5",BRC0162F,Nome não encontrado
Carboidrato total,g,"0,05","0,06",BRC0162F,Nome não encontrado
Carboidrato disponível,g,"0,05","0,06",BRC0162F,Nome não encontrado
Proteína,g,"18,0","21,6",BRC0162F,Nome não encontrado
Lipídios,g,"19,8","23,8",BRC0162F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0162F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0162F,Nome não encontrado
Cinzas,g,"0,92","1,11",BRC0162F,Nome não encontrado
Colesterol,mg,"68,8","82,6",BRC0162F,Nome não encontrado
Ácidos graxos saturados,g,"7,40","8,88",BRC0162F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,30","9,96",BRC0162F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,30","2,76",BRC0162F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0162F,Nome não encontrado
Cálcio,mg,"14,5","17,4",BRC0162F,Nome não encontrado
Ferro,mg,"0,90","1,08",BRC0162F,Nome não encontrado
Sódio,mg,"88,0",105,BRC0162F,Nome não encontrado
Magnésio,mg,"18,0","21,6",BRC0162F,Nome não encontrado
Fósforo,mg,159,190,BRC0162F,Nome não encontrado
Potássio,mg,248,297,BRC0162F,Nome não encontrado
Manganês,mg,traços,traços,BRC0162F,Nome não encontrado
Zinco,mg,"2,27","2,73",BRC0162F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0162F,Nome não encontrado
Selênio,mcg,,,BRC0162F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0162F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0162F,Nome não encontrado
Vitamina D,mcg,"0,46","0,55",BRC0162F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,25","0,29",BRC0162F,Nome não encontrado
Tiamina,mg,"0,62","0,75",BRC0162F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0162F,Nome não encontrado
Niacina,mg,"8,27","9,92",BRC0162F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0162F,Nome não encontrado
Vitamina B12,mcg,"0,48","0,57",BRC0162F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0162F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0162F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0162F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0162F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0162F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0162F,Nome não encontrado
Proteína animal,g,"18,0","21,6",BRC0162F,Nome não encontrado
