componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,450,404,BRC0413B,Nome não encontrado
Energia,kcal,108,97,BRC0413B,Nome não encontrado
Umidade,g,"79,5","71,5",BRC0413B,Nome não encontrado
Carboidrato total,g,"11,1","10,0",BRC0413B,Nome não encontrado
Carboidrato disponível,g,"9,93","8,93",BRC0413B,Nome não encontrado
Proteína,g,"1,26","1,13",BRC0413B,Nome não encontrado
Lipídios,g,"6,81","6,13",BRC0413B,Nome não encontrado
Fibra alimentar,g,"1,19","1,07",BRC0413B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0413B,Nome não encontrado
Cinzas,g,"1,33","1,20",BRC0413B,Nome não encontrado
Colesterol,mg,"9,41","8,47",BRC0413B,Nome não encontrado
Ácidos graxos saturados,g,"0,92","0,83",BRC0413B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,42","1,28",BRC0413B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,43","3,09",BRC0413B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,03",BRC0413B,Nome não encontrado
Cálcio,mg,"12,3","11,1",BRC0413B,Nome não encontrado
Ferro,mg,"0,33","0,29",BRC0413B,Nome não encontrado
Sódio,mg,308,277,BRC0413B,Nome não encontrado
Magnésio,mg,"5,19","4,67",BRC0413B,Nome não encontrado
Fósforo,mg,"24,2","21,8",BRC0413B,Nome não encontrado
Potássio,mg,209,188,BRC0413B,Nome não encontrado
Manganês,mg,"0,14","0,13",BRC0413B,Nome não encontrado
Zinco,mg,"0,22","0,20",BRC0413B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0413B,Nome não encontrado
Selênio,mcg,"0,17","0,15",BRC0413B,Nome não encontrado
Vitamina A (RE),mcg,"46,2","41,6",BRC0413B,Nome não encontrado
Vitamina A (RAE),mcg,"24,6","22,1",BRC0413B,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0413B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,28",BRC0413B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0413B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0413B,Nome não encontrado
Niacina,mg,"0,04","0,03",BRC0413B,Nome não encontrado
Vitamina B6,mg,"0,09","0,08",BRC0413B,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0413B,Nome não encontrado
Vitamina C,mg,"5,40","4,86",BRC0413B,Nome não encontrado
Equivalente de folato,mcg,"11,5","10,3",BRC0413B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0413B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0413B,Nome não encontrado
Gordura de adição,g,-,-,BRC0413B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0413B,Nome não encontrado
Proteína animal,g,-,-,BRC0413B,Nome não encontrado
