componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,1120,1344,BRC0632A,Nome não encontrado
Energia,kcal,265,318,BRC0632A,Nome não encontrado
Umidade,g,"41,0","49,2",BRC0632A,Nome não encontrado
Carboidrato total,g,"36,0","43,2",BRC0632A,Nome não encontrado
Carboidrato disponível,g,"34,7","41,6",BRC0632A,Nome não encontrado
Proteína,g,"12,6","15,1",BRC0632A,Nome não encontrado
Lipídios,g,"8,24","9,89",BRC0632A,Nome não encontrado
Fibra alimentar,g,"1,33","1,60",BRC0632A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0632A,Nome não encontrado
Cinzas,g,"2,12","2,54",BRC0632A,Nome não encontrado
Colesterol,mg,"30,3","36,4",BRC0632A,Nome não encontrado
Ácidos graxos saturados,g,"3,68","4,42",BRC0632A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,99","2,39",BRC0632A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,07","1,28",BRC0632A,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,24",BRC0632A,Nome não encontrado
Cálcio,mg,169,202,BRC0632A,Nome não encontrado
Ferro,mg,"2,72","3,26",BRC0632A,Nome não encontrado
Sódio,mg,455,546,BRC0632A,Nome não encontrado
Magnésio,mg,"24,1","28,9",BRC0632A,Nome não encontrado
Fósforo,mg,211,253,BRC0632A,Nome não encontrado
Potássio,mg,186,223,BRC0632A,Nome não encontrado
Manganês,mg,"0,26","0,31",BRC0632A,Nome não encontrado
Zinco,mg,"1,51","1,81",BRC0632A,Nome não encontrado
Cobre,mg,"0,10","0,12",BRC0632A,Nome não encontrado
Selênio,mcg,"6,91","8,29",BRC0632A,Nome não encontrado
Vitamina A (RE),mcg,"45,4","54,5",BRC0632A,Nome não encontrado
Vitamina A (RAE),mcg,"39,5","47,4",BRC0632A,Nome não encontrado
Vitamina D,mcg,"0,36","0,43",BRC0632A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,46",BRC0632A,Nome não encontrado
Tiamina,mg,traços,traços,BRC0632A,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0632A,Nome não encontrado
Niacina,mg,"1,20","1,44",BRC0632A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0632A,Nome não encontrado
Vitamina B12,mcg,"0,52","0,62",BRC0632A,Nome não encontrado
Vitamina C,mg,"2,01","2,41",BRC0632A,Nome não encontrado
Equivalente de folato,mcg,"90,2",108,BRC0632A,Nome não encontrado
Sal de adição,g,,,BRC0632A,Nome não encontrado
Açúcar de adição,g,"1,72","2,06",BRC0632A,Nome não encontrado
Gordura de adição,g,"1,49","1,79",BRC0632A,Nome não encontrado
Proteína vegetal,g,"4,77","5,72",BRC0632A,Nome não encontrado
Proteína animal,g,"5,02","6,02",BRC0632A,Nome não encontrado
