componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,557,668,BRC0063F,Nome não encontrado
Energia,kcal,132,158,BRC0063F,Nome não encontrado
Umidade,g,"72,0","86,3",BRC0063F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0063F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0063F,Nome não encontrado
Proteína,g,"22,0","26,3",BRC0063F,Nome não encontrado
Lipídios,g,"4,96","5,95",BRC0063F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0063F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0063F,Nome não encontrado
Cinzas,g,"1,15","1,38",BRC0063F,Nome não encontrado
Colesterol,mg,"60,0","72,0",BRC0063F,Nome não encontrado
Ácidos graxos saturados,g,"2,86","3,43",BRC0063F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,40","2,88",BRC0063F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,12",BRC0063F,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,17",BRC0063F,Nome não encontrado
Cálcio,mg,"2,95","3,54",BRC0063F,Nome não encontrado
Ferro,mg,"1,89","2,27",BRC0063F,Nome não encontrado
Sódio,mg,"48,5","58,3",BRC0063F,Nome não encontrado
Magnésio,mg,"21,1","25,3",BRC0063F,Nome não encontrado
Fósforo,mg,188,226,BRC0063F,Nome não encontrado
Potássio,mg,357,429,BRC0063F,Nome não encontrado
Manganês,mg,traços,traços,BRC0063F,Nome não encontrado
Zinco,mg,"2,81","3,37",BRC0063F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0063F,Nome não encontrado
Selênio,mcg,"2,87","3,44",BRC0063F,Nome não encontrado
Vitamina A (RE),mcg,"2,07","2,48",BRC0063F,Nome não encontrado
Vitamina A (RAE),mcg,"2,07","2,48",BRC0063F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0063F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,39",BRC0063F,Nome não encontrado
Tiamina,mg,"0,12","0,14",BRC0063F,Nome não encontrado
Riboflavina,mg,"0,20","0,24",BRC0063F,Nome não encontrado
Niacina,mg,"4,38","5,25",BRC0063F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0063F,Nome não encontrado
Vitamina B12,mcg,"2,78","3,33",BRC0063F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0063F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0063F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0063F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0063F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0063F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0063F,Nome não encontrado
Proteína animal,g,"21,7","26,0",BRC0063F,Nome não encontrado
