componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,1054,738,BRC0403B,Nome não encontrado
Energia,kcal,255,178,BRC0403B,Nome não encontrado
Umidade,g,"61,7","43,2",BRC0403B,Nome não encontrado
Carboidrato total,g,"11,4","8,00",BRC0403B,Nome não encontrado
Carboidrato disponível,g,"9,12","6,38",BRC0403B,Nome não encontrado
Proteína,g,"1,93","1,35",BRC0403B,Nome não encontrado
Lipídios,g,"22,9","16,0",BRC0403B,Nome não encontrado
Fibra alimentar,g,"2,31","1,62",BRC0403B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0403B,Nome não encontrado
Cinzas,g,"2,07","1,45",BRC0403B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0403B,Nome não encontrado
Ácidos graxos saturados,g,"3,41","2,39",BRC0403B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"17,1","11,9",BRC0403B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,33","1,63",BRC0403B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0403B,Nome não encontrado
Cálcio,mg,"51,3","35,9",BRC0403B,Nome não encontrado
Ferro,mg,"0,81","0,57",BRC0403B,Nome não encontrado
Sódio,mg,481,337,BRC0403B,Nome não encontrado
Magnésio,mg,"18,2","12,7",BRC0403B,Nome não encontrado
Fósforo,mg,"31,9","22,3",BRC0403B,Nome não encontrado
Potássio,mg,282,197,BRC0403B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0403B,Nome não encontrado
Zinco,mg,"0,26","0,18",BRC0403B,Nome não encontrado
Cobre,mg,"0,09","0,06",BRC0403B,Nome não encontrado
Selênio,mcg,"0,32","0,23",BRC0403B,Nome não encontrado
Vitamina A (RE),mcg,308,216,BRC0403B,Nome não encontrado
Vitamina A (RAE),mcg,154,108,BRC0403B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0403B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,59","3,21",BRC0403B,Nome não encontrado
Tiamina,mg,"0,09","0,06",BRC0403B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0403B,Nome não encontrado
Niacina,mg,"0,18","0,13",BRC0403B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0403B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0403B,Nome não encontrado
Vitamina C,mg,"34,3","24,0",BRC0403B,Nome não encontrado
Equivalente de folato,mcg,"40,1","28,1",BRC0403B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0403B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0403B,Nome não encontrado
Gordura de adição,g,-,-,BRC0403B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0403B,Nome não encontrado
Proteína animal,g,-,-,BRC0403B,Nome não encontrado
