componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,705,846,BRC0078F,Nome não encontrado
Energia,kcal,169,202,BRC0078F,Nome não encontrado
Umidade,g,"69,2","83,1",BRC0078F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0078F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0078F,Nome não encontrado
Proteína,g,"19,7","23,6",BRC0078F,Nome não encontrado
Lipídios,g,"10,0","12,0",BRC0078F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0078F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0078F,Nome não encontrado
Cinzas,g,"1,11","1,33",BRC0078F,Nome não encontrado
Colesterol,mg,"34,2","41,0",BRC0078F,Nome não encontrado
Ácidos graxos saturados,g,"4,27","5,12",BRC0078F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,37","5,25",BRC0078F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,11","0,13",BRC0078F,Nome não encontrado
Ácidos graxos trans,g,"0,31","0,37",BRC0078F,Nome não encontrado
Cálcio,mg,"15,2","18,2",BRC0078F,Nome não encontrado
Ferro,mg,"1,48","1,78",BRC0078F,Nome não encontrado
Sódio,mg,"49,8","59,7",BRC0078F,Nome não encontrado
Magnésio,mg,"10,6","12,7",BRC0078F,Nome não encontrado
Fósforo,mg,"97,0",116,BRC0078F,Nome não encontrado
Potássio,mg,146,175,BRC0078F,Nome não encontrado
Manganês,mg,traços,traços,BRC0078F,Nome não encontrado
Zinco,mg,"2,95","3,54",BRC0078F,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0078F,Nome não encontrado
Selênio,mcg,,,BRC0078F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0078F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0078F,Nome não encontrado
Vitamina D,mcg,,,BRC0078F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0078F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0078F,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0078F,Nome não encontrado
Niacina,mg,"0,30","0,36",BRC0078F,Nome não encontrado
Vitamina B6,mg,"0,19","0,23",BRC0078F,Nome não encontrado
Vitamina B12,mcg,"3,44","4,13",BRC0078F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0078F,Nome não encontrado
Equivalente de folato,mcg,"3,01","3,61",BRC0078F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0078F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0078F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0078F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0078F,Nome não encontrado
Proteína animal,g,"19,7","23,6",BRC0078F,Nome não encontrado
