componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,684,820,BRC0150F,Nome não encontrado
Energia,kcal,164,196,BRC0150F,Nome não encontrado
Umidade,g,"69,9","83,8",BRC0150F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0150F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0150F,Nome não encontrado
Proteína,g,"20,3","24,3",BRC0150F,Nome não encontrado
Lipídios,g,"9,16","11,0",BRC0150F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0150F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0150F,Nome não encontrado
Cinzas,g,"0,70","0,84",BRC0150F,Nome não encontrado
Colesterol,mg,"69,4","83,3",BRC0150F,Nome não encontrado
Ácidos graxos saturados,g,"3,99","4,79",BRC0150F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,76","4,51",BRC0150F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,73","0,87",BRC0150F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0150F,Nome não encontrado
Cálcio,mg,"8,43","10,1",BRC0150F,Nome não encontrado
Ferro,mg,"4,19","5,03",BRC0150F,Nome não encontrado
Sódio,mg,"59,6","71,6",BRC0150F,Nome não encontrado
Magnésio,mg,"22,1","26,5",BRC0150F,Nome não encontrado
Fósforo,mg,170,204,BRC0150F,Nome não encontrado
Potássio,mg,214,257,BRC0150F,Nome não encontrado
Manganês,mg,,,BRC0150F,Nome não encontrado
Zinco,mg,"5,24","6,28",BRC0150F,Nome não encontrado
Cobre,mg,,,BRC0150F,Nome não encontrado
Selênio,mcg,,,BRC0150F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0150F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0150F,Nome não encontrado
Vitamina D,mcg,,,BRC0150F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0150F,Nome não encontrado
Tiamina,mg,"0,10","0,12",BRC0150F,Nome não encontrado
Riboflavina,mg,"0,19","0,23",BRC0150F,Nome não encontrado
Niacina,mg,"5,49","6,59",BRC0150F,Nome não encontrado
Vitamina B6,mg,"0,15","0,18",BRC0150F,Nome não encontrado
Vitamina B12,mcg,"2,35","2,82",BRC0150F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0150F,Nome não encontrado
Equivalente de folato,mcg,"19,1","22,9",BRC0150F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0150F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0150F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0150F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0150F,Nome não encontrado
Proteína animal,g,"20,3","24,3",BRC0150F,Nome não encontrado
