componente,unidade,Valor por 100g,Porção Média (160 g),codigo_alimento,nome_alimento
Energia,kJ,923,1476,BRC0412A,Nome não encontrado
Energia,kcal,220,352,BRC0412A,Nome não encontrado
Umidade,g,"51,7","82,7",BRC0412A,Nome não encontrado
Carboidrato total,g,"25,3","40,5",BRC0412A,Nome não encontrado
Carboidrato disponível,g,"24,0","38,4",BRC0412A,Nome não encontrado
Proteína,g,"12,9","20,6",BRC0412A,Nome não encontrado
Lipídios,g,"7,72","12,4",BRC0412A,Nome não encontrado
Fibra alimentar,g,"1,25","2,00",BRC0412A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0412A,Nome não encontrado
Cinzas,g,"2,42","3,87",BRC0412A,Nome não encontrado
Colesterol,mg,"26,3","42,1",BRC0412A,Nome não encontrado
Ácidos graxos saturados,g,"3,73","5,97",BRC0412A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,99","3,18",BRC0412A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,75",BRC0412A,Nome não encontrado
Ácidos graxos trans,g,"0,29","0,46",BRC0412A,Nome não encontrado
Cálcio,mg,189,302,BRC0412A,Nome não encontrado
Ferro,mg,"1,93","3,09",BRC0412A,Nome não encontrado
Sódio,mg,639,1022,BRC0412A,Nome não encontrado
Magnésio,mg,"21,0","33,6",BRC0412A,Nome não encontrado
Fósforo,mg,215,344,BRC0412A,Nome não encontrado
Potássio,mg,176,281,BRC0412A,Nome não encontrado
Manganês,mg,"0,26","0,42",BRC0412A,Nome não encontrado
Zinco,mg,"1,60","2,56",BRC0412A,Nome não encontrado
Cobre,mg,"0,10","0,16",BRC0412A,Nome não encontrado
Selênio,mcg,"7,04","11,3",BRC0412A,Nome não encontrado
Vitamina A (RE),mcg,"39,6","63,4",BRC0412A,Nome não encontrado
Vitamina A (RAE),mcg,"30,8","49,3",BRC0412A,Nome não encontrado
Vitamina D,mcg,"0,20","0,32",BRC0412A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,32",BRC0412A,Nome não encontrado
Tiamina,mg,"0,17","0,27",BRC0412A,Nome não encontrado
Riboflavina,mg,"0,28","0,45",BRC0412A,Nome não encontrado
Niacina,mg,"1,80","2,88",BRC0412A,Nome não encontrado
Vitamina B6,mg,"0,25","0,40",BRC0412A,Nome não encontrado
Vitamina B12,mcg,"0,47","0,75",BRC0412A,Nome não encontrado
Vitamina C,mg,"2,91","4,66",BRC0412A,Nome não encontrado
Equivalente de folato,mcg,"61,4","98,2",BRC0412A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0412A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0412A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0412A,Nome não encontrado
Proteína vegetal,g,"3,94","6,30",BRC0412A,Nome não encontrado
Proteína animal,g,"5,49","8,78",BRC0412A,Nome não encontrado
