componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,778,778,BRC0198E,Nome não encontrado
Energia,kcal,186,186,BRC0198E,Nome não encontrado
Umidade,g,"64,9","64,9",BRC0198E,Nome não encontrado
Carboidrato total,g,"1,00","1,00",BRC0198E,Nome não encontrado
Carboidrato disponível,g,"1,00","1,00",BRC0198E,Nome não encontrado
Proteína,g,"23,4","23,4",BRC0198E,Nome não encontrado
Lipídios,g,"10,3","10,3",BRC0198E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0198E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0198E,Nome não encontrado
Cinzas,g,"1,47","1,47",BRC0198E,Nome não encontrado
Colesterol,mg,"63,9","63,9",BRC0198E,Nome não encontrado
Ácidos graxos saturados,g,"2,98","2,98",BRC0198E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,49","3,49",BRC0198E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,77","3,77",BRC0198E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0198E,Nome não encontrado
Cálcio,mg,"10,5","10,5",BRC0198E,Nome não encontrado
Ferro,mg,"0,23","0,23",BRC0198E,Nome não encontrado
Sódio,mg,"65,8","65,8",BRC0198E,Nome não encontrado
Magnésio,mg,"28,1","28,1",BRC0198E,Nome não encontrado
Fósforo,mg,265,265,BRC0198E,Nome não encontrado
Potássio,mg,340,340,BRC0198E,Nome não encontrado
Manganês,mg,traços,traços,BRC0198E,Nome não encontrado
Zinco,mg,"0,41","0,41",BRC0198E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0198E,Nome não encontrado
Selênio,mcg,"23,0","23,0",BRC0198E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0198E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0198E,Nome não encontrado
Vitamina D,mcg,"6,71","6,71",BRC0198E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,17","2,17",BRC0198E,Nome não encontrado
Tiamina,mg,"0,18","0,18",BRC0198E,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0198E,Nome não encontrado
Niacina,mg,"2,71","2,71",BRC0198E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0198E,Nome não encontrado
Vitamina B12,mcg,"2,75","2,75",BRC0198E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0198E,Nome não encontrado
Equivalente de folato,mcg,"19,4","19,4",BRC0198E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0198E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0198E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0198E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0198E,Nome não encontrado
Proteína animal,g,"23,4","23,4",BRC0198E,Nome não encontrado
