componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (13 g),codigo_alimento,nome_alimento
Energia,kJ,2031,264,BRC0047A,Nome não encontrado
Energia,kcal,484,62,BRC0047A,Nome não encontrado
Umidade,g,"2,15","0,28",BRC0047A,Nome não encontrado
Carboidrato total,g,"72,2","9,38",BRC0047A,Nome não encontrado
Carboidrato disponível,g,"70,7","9,19",BRC0047A,Nome não encontrado
Proteína,g,"4,60","0,60",BRC0047A,Nome não encontrado
Lipídios,g,"20,0","2,60",BRC0047A,Nome não encontrado
Fibra alimentar,g,"1,49","0,19",BRC0047A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0047A,Nome não encontrado
Cinzas,g,"1,10","0,14",BRC0047A,Nome não encontrado
Colesterol,mg,"0,98","0,13",BRC0047A,Nome não encontrado
Ácidos graxos saturados,g,"6,23","0,81",BRC0047A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,64","0,86",BRC0047A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,74","0,23",BRC0047A,Nome não encontrado
Ácidos graxos trans,g,"4,63","0,60",BRC0047A,Nome não encontrado
Cálcio,mg,"36,0","4,68",BRC0047A,Nome não encontrado
Ferro,mg,"1,49","0,19",BRC0047A,Nome não encontrado
Sódio,mg,231,"30,1",BRC0047A,Nome não encontrado
Magnésio,mg,"27,3","3,54",BRC0047A,Nome não encontrado
Fósforo,mg,138,"18,0",BRC0047A,Nome não encontrado
Potássio,mg,113,"14,8",BRC0047A,Nome não encontrado
Manganês,mg,"0,66","0,09",BRC0047A,Nome não encontrado
Zinco,mg,"0,73","0,10",BRC0047A,Nome não encontrado
Cobre,mg,"0,13","0,02",BRC0047A,Nome não encontrado
Selênio,mcg,,,BRC0047A,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0047A,Nome não encontrado
Vitamina A (RAE),mcg,"1,05","0,14",BRC0047A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0047A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,58","0,34",BRC0047A,Nome não encontrado
Tiamina,mg,"0,90","0,12",BRC0047A,Nome não encontrado
Riboflavina,mg,"0,42","0,05",BRC0047A,Nome não encontrado
Niacina,mg,"1,51","0,20",BRC0047A,Nome não encontrado
Vitamina B6,mg,"0,02","0,00",BRC0047A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0047A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0047A,Nome não encontrado
Equivalente de folato,mcg,103,"13,4",BRC0047A,Nome não encontrado
Sal de adição,g,,,BRC0047A,Nome não encontrado
Açúcar de adição,g,,,BRC0047A,Nome não encontrado
Gordura de adição,g,,,BRC0047A,Nome não encontrado
Proteína vegetal,g,,,BRC0047A,Nome não encontrado
Proteína animal,g,,,BRC0047A,Nome não encontrado
