componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,334,BRC1128B,Nome não encontrado
Energia,kcal,80,BRC1128B,Nome não encontrado
Umidade,g,"80,1",BRC1128B,Nome não encontrado
Carboidrato total,g,"11,3",BRC1128B,Nome não encontrado
Carboidrato disponível,g,"5,53",BRC1128B,Nome não encontrado
Proteína,g,"3,47",BRC1128B,Nome não encontrado
Lipídios,g,"3,65",BRC1128B,Nome não encontrado
Fibra alimentar,g,"5,75",BRC1128B,Nome não encontrado
Álcool,g,"0,00",BRC1128B,Nome não encontrado
Cinzas,g,"1,52",BRC1128B,Nome não encontrado
Colesterol,mg,"0,00",BRC1128B,Nome não encontrado
Ácidos graxos saturados,g,"0,56",BRC1128B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,55",BRC1128B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46",BRC1128B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1128B,Nome não encontrado
Cálcio,mg,"47,4",BRC1128B,Nome não encontrado
Ferro,mg,"1,39",BRC1128B,Nome não encontrado
Sódio,mg,227,BRC1128B,Nome não encontrado
Magnésio,mg,"63,7",BRC1128B,Nome não encontrado
Fósforo,mg,"95,4",BRC1128B,Nome não encontrado
Potássio,mg,390,BRC1128B,Nome não encontrado
Manganês,mg,"0,30",BRC1128B,Nome não encontrado
Zinco,mg,"0,52",BRC1128B,Nome não encontrado
Cobre,mg,"0,25",BRC1128B,Nome não encontrado
Selênio,mcg,"0,22",BRC1128B,Nome não encontrado
Vitamina A (RE),mcg,"1,90",BRC1128B,Nome não encontrado
Vitamina A (RAE),mcg,"1,00",BRC1128B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1128B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,68",BRC1128B,Nome não encontrado
Tiamina,mg,"0,07",BRC1128B,Nome não encontrado
Riboflavina,mg,"0,07",BRC1128B,Nome não encontrado
Niacina,mg,"1,06",BRC1128B,Nome não encontrado
Vitamina B6,mg,"0,11",BRC1128B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1128B,Nome não encontrado
Vitamina C,mg,"10,5",BRC1128B,Nome não encontrado
Equivalente de folato,mcg,"71,8",BRC1128B,Nome não encontrado
Sal de adição,g,"0,00",BRC1128B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1128B,Nome não encontrado
Gordura de adição,g,-,BRC1128B,Nome não encontrado
Proteína vegetal,g,-,BRC1128B,Nome não encontrado
Proteína animal,g,-,BRC1128B,Nome não encontrado
