componente,unidade,Valor por 100g,Porção Média (30 g),codigo_alimento,nome_alimento
Energia,kJ,1591,477,BRC0836A,Nome não encontrado
Energia,kcal,376,112,BRC0836A,Nome não encontrado
Umidade,g,"5,80","1,74",BRC0836A,Nome não encontrado
Carboidrato total,g,"81,5","24,5",BRC0836A,Nome não encontrado
Carboidrato disponível,g,"77,3","23,2",BRC0836A,Nome não encontrado
Proteína,g,"8,20","2,46",BRC0836A,Nome não encontrado
Lipídios,g,"2,80","0,84",BRC0836A,Nome não encontrado
Fibra alimentar,g,"4,20","1,26",BRC0836A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0836A,Nome não encontrado
Cinzas,g,"1,70","0,51",BRC0836A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0836A,Nome não encontrado
Ácidos graxos saturados,g,"0,57","0,17",BRC0836A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,03","0,31",BRC0836A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,99","0,30",BRC0836A,Nome não encontrado
Ácidos graxos trans,g,,,BRC0836A,Nome não encontrado
Cálcio,mg,"11,0","3,30",BRC0836A,Nome não encontrado
Ferro,mg,"1,49","0,45",BRC0836A,Nome não encontrado
Sódio,mg,166,"49,8",BRC0836A,Nome não encontrado
Magnésio,mg,131,"39,3",BRC0836A,Nome não encontrado
Fósforo,mg,360,108,BRC0836A,Nome não encontrado
Potássio,mg,290,"87,0",BRC0836A,Nome não encontrado
Manganês,mg,"3,73","1,12",BRC0836A,Nome não encontrado
Zinco,mg,"3,00","0,90",BRC0836A,Nome não encontrado
Cobre,mg,"0,45","0,13",BRC0836A,Nome não encontrado
Selênio,mcg,"24,6","7,38",BRC0836A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0836A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0836A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0836A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,19",BRC0836A,Nome não encontrado
Tiamina,mg,"0,06","0,02",BRC0836A,Nome não encontrado
Riboflavina,mg,"0,17","0,05",BRC0836A,Nome não encontrado
Niacina,mg,"7,81","2,34",BRC0836A,Nome não encontrado
Vitamina B6,mg,"0,15","0,05",BRC0836A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0836A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0836A,Nome não encontrado
Equivalente de folato,mcg,"21,0","6,30",BRC0836A,Nome não encontrado
Sal de adição,g,,,BRC0836A,Nome não encontrado
Açúcar de adição,g,,,BRC0836A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0836A,Nome não encontrado
Proteína vegetal,g,"8,20","2,46",BRC0836A,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0836A,Nome não encontrado
