componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,958,287,BRC0173C,Nome não encontrado
Energia,kcal,233,69,BRC0173C,Nome não encontrado
Umidade,g,"65,9","19,8",BRC0173C,Nome não encontrado
Carboidrato total,g,"13,1","3,93",BRC0173C,Nome não encontrado
Carboidrato disponível,g,"5,95","1,79",BRC0173C,Nome não encontrado
Proteína,g,"2,34","0,70",BRC0173C,Nome não encontrado
Lipídios,g,"18,0","5,39",BRC0173C,Nome não encontrado
Fibra alimentar,g,"19,0","5,71",BRC0173C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0173C,Nome não encontrado
Cinzas,g,"0,72","0,21",BRC0173C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0173C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0173C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0173C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0173C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0173C,Nome não encontrado
Cálcio,mg,"34,3","10,3",BRC0173C,Nome não encontrado
Ferro,mg,"0,60","0,18",BRC0173C,Nome não encontrado
Sódio,mg,"1,74","0,52",BRC0173C,Nome não encontrado
Magnésio,mg,"38,5","11,6",BRC0173C,Nome não encontrado
Fósforo,mg,"35,2","10,6",BRC0173C,Nome não encontrado
Potássio,mg,167,"50,3",BRC0173C,Nome não encontrado
Manganês,mg,"0,61","0,18",BRC0173C,Nome não encontrado
Zinco,mg,"0,72","0,21",BRC0173C,Nome não encontrado
Cobre,mg,"0,44","0,13",BRC0173C,Nome não encontrado
Selênio,mcg,,,BRC0173C,Nome não encontrado
Vitamina A (RE),mcg,"57,5","17,3",BRC0173C,Nome não encontrado
Vitamina A (RAE),mcg,"28,8","8,63",BRC0173C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0173C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0173C,Nome não encontrado
Tiamina,mg,"0,17","0,05",BRC0173C,Nome não encontrado
Riboflavina,mg,"0,48","0,14",BRC0173C,Nome não encontrado
Niacina,mg,"2,57","0,77",BRC0173C,Nome não encontrado
Vitamina B6,mg,"0,06","0,02",BRC0173C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0173C,Nome não encontrado
Vitamina C,mg,"8,28","2,48",BRC0173C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0173C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0173C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0173C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0173C,Nome não encontrado
Proteína vegetal,g,"2,34","0,70",BRC0173C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0173C,Nome não encontrado
