componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,964,BRC1110A,Nome não encontrado
Energia,kcal,231,BRC1110A,Nome não encontrado
Umidade,g,"55,9",BRC1110A,Nome não encontrado
Carboidrato total,g,"15,7",BRC1110A,Nome não encontrado
Carboidrato disponível,g,"15,0",BRC1110A,Nome não encontrado
Proteína,g,"11,8",BRC1110A,Nome não encontrado
Lipídios,g,"13,6",BRC1110A,Nome não encontrado
Fibra alimentar,g,"0,65",BRC1110A,Nome não encontrado
Álcool,g,"0,00",BRC1110A,Nome não encontrado
Cinzas,g,"3,07",BRC1110A,Nome não encontrado
Colesterol,mg,"68,9",BRC1110A,Nome não encontrado
Ácidos graxos saturados,g,"2,83",BRC1110A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,35",BRC1110A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,29",BRC1110A,Nome não encontrado
Ácidos graxos trans,g,"0,06",BRC1110A,Nome não encontrado
Cálcio,mg,243,BRC1110A,Nome não encontrado
Ferro,mg,"2,89",BRC1110A,Nome não encontrado
Sódio,mg,737,BRC1110A,Nome não encontrado
Magnésio,mg,"25,2",BRC1110A,Nome não encontrado
Fósforo,mg,334,BRC1110A,Nome não encontrado
Potássio,mg,365,BRC1110A,Nome não encontrado
Manganês,mg,"0,26",BRC1110A,Nome não encontrado
Zinco,mg,"1,28",BRC1110A,Nome não encontrado
Cobre,mg,"0,11",BRC1110A,Nome não encontrado
Selênio,mcg,"22,6",BRC1110A,Nome não encontrado
Vitamina A (RE),mcg,"36,2",BRC1110A,Nome não encontrado
Vitamina A (RAE),mcg,"37,2",BRC1110A,Nome não encontrado
Vitamina D,mcg,"3,18",BRC1110A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,90",BRC1110A,Nome não encontrado
Tiamina,mg,"0,22",BRC1110A,Nome não encontrado
Riboflavina,mg,"0,16",BRC1110A,Nome não encontrado
Niacina,mg,"3,14",BRC1110A,Nome não encontrado
Vitamina B6,mg,"0,02",BRC1110A,Nome não encontrado
Vitamina B12,mcg,"3,83",BRC1110A,Nome não encontrado
Vitamina C,mg,"2,61",BRC1110A,Nome não encontrado
Equivalente de folato,mcg,"36,1",BRC1110A,Nome não encontrado
Sal de adição,g,"0,00",BRC1110A,Nome não encontrado
Açúcar de adição,g,,BRC1110A,Nome não encontrado
Gordura de adição,g,-,BRC1110A,Nome não encontrado
Proteína vegetal,g,-,BRC1110A,Nome não encontrado
Proteína animal,g,-,BRC1110A,Nome não encontrado
