componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1194,1313,BRC0857F,Nome não encontrado
Energia,kcal,286,314,BRC0857F,Nome não encontrado
Umidade,g,"50,1","55,1",BRC0857F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0857F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0857F,Nome não encontrado
Proteína,g,"30,8","33,8",BRC0857F,Nome não encontrado
Lipídios,g,"18,1","19,9",BRC0857F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0857F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0857F,Nome não encontrado
Cinzas,g,"0,98","1,08",BRC0857F,Nome não encontrado
Colesterol,mg,"93,0",102,BRC0857F,Nome não encontrado
Ácidos graxos saturados,g,"7,74","8,51",BRC0857F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,98","8,78",BRC0857F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,55","0,61",BRC0857F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0857F,Nome não encontrado
Cálcio,mg,"11,0","12,1",BRC0857F,Nome não encontrado
Ferro,mg,"3,36","3,70",BRC0857F,Nome não encontrado
Sódio,mg,"58,0","63,8",BRC0857F,Nome não encontrado
Magnésio,mg,"22,0","24,2",BRC0857F,Nome não encontrado
Fósforo,mg,235,258,BRC0857F,Nome não encontrado
Potássio,mg,313,344,BRC0857F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0857F,Nome não encontrado
Zinco,mg,"7,80","8,58",BRC0857F,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0857F,Nome não encontrado
Selênio,mcg,"22,1","24,3",BRC0857F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0857F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0857F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0857F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,15",BRC0857F,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0857F,Nome não encontrado
Riboflavina,mg,"0,20","0,22",BRC0857F,Nome não encontrado
Niacina,mg,"3,21","3,53",BRC0857F,Nome não encontrado
Vitamina B6,mg,"0,28","0,31",BRC0857F,Nome não encontrado
Vitamina B12,mcg,"3,46","3,81",BRC0857F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0857F,Nome não encontrado
Equivalente de folato,mcg,"7,00","7,70",BRC0857F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0857F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0857F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0857F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0857F,Nome não encontrado
Proteína animal,g,"30,8","33,8",BRC0857F,Nome não encontrado
