componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,808,BRC1039F,Nome não encontrado
Energia,kcal,193,BRC1039F,Nome não encontrado
Umidade,g,"63,7",BRC1039F,Nome não encontrado
Carboidrato total,g,"0,68",BRC1039F,Nome não encontrado
Carboidrato disponível,g,"0,56",BRC1039F,Nome não encontrado
Proteína,g,"22,6",BRC1039F,Nome não encontrado
Lipídios,g,"11,2",BRC1039F,Nome não encontrado
Fibra alimentar,g,"0,12",BRC1039F,Nome não encontrado
Álcool,g,"0,00",BRC1039F,Nome não encontrado
Cinzas,g,"1,30",BRC1039F,Nome não encontrado
Colesterol,mg,106,BRC1039F,Nome não encontrado
Ácidos graxos saturados,g,"3,26",BRC1039F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,35",BRC1039F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,40",BRC1039F,Nome não encontrado
Ácidos graxos trans,g,,BRC1039F,Nome não encontrado
Cálcio,mg,"18,7",BRC1039F,Nome não encontrado
Ferro,mg,"1,73",BRC1039F,Nome não encontrado
Sódio,mg,"36,8",BRC1039F,Nome não encontrado
Magnésio,mg,"19,0",BRC1039F,Nome não encontrado
Fósforo,mg,157,BRC1039F,Nome não encontrado
Potássio,mg,149,BRC1039F,Nome não encontrado
Manganês,mg,"0,04",BRC1039F,Nome não encontrado
Zinco,mg,"3,85",BRC1039F,Nome não encontrado
Cobre,mg,"0,10",BRC1039F,Nome não encontrado
Selênio,mcg,"32,8",BRC1039F,Nome não encontrado
Vitamina A (RE),mcg,"0,83",BRC1039F,Nome não encontrado
Vitamina A (RAE),mcg,"0,83",BRC1039F,Nome não encontrado
Vitamina D,mcg,,BRC1039F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14",BRC1039F,Nome não encontrado
Tiamina,mg,"0,06",BRC1039F,Nome não encontrado
Riboflavina,mg,"0,25",BRC1039F,Nome não encontrado
Niacina,mg,"2,19",BRC1039F,Nome não encontrado
Vitamina B6,mg,"0,26",BRC1039F,Nome não encontrado
Vitamina B12,mcg,"0,24",BRC1039F,Nome não encontrado
Vitamina C,mg,"0,41",BRC1039F,Nome não encontrado
Equivalente de folato,mcg,"6,83",BRC1039F,Nome não encontrado
Sal de adição,g,"0,00",BRC1039F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1039F,Nome não encontrado
Gordura de adição,g,-,BRC1039F,Nome não encontrado
Proteína vegetal,g,-,BRC1039F,Nome não encontrado
Proteína animal,g,-,BRC1039F,Nome não encontrado
