componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,938,BRC0530E,Nome não encontrado
Energia,kcal,222,BRC0530E,Nome não encontrado
Umidade,g,"69,0",BRC0530E,Nome não encontrado
Carboidrato total,g,"0,77",BRC0530E,Nome não encontrado
Carboidrato disponível,g,"0,77",BRC0530E,Nome não encontrado
Proteína,g,"25,8",BRC0530E,Nome não encontrado
Lipídios,g,"2,37",BRC0530E,Nome não encontrado
Fibra alimentar,g,"0,00",BRC0530E,Nome não encontrado
Álcool,g,"0,00",BRC0530E,Nome não encontrado
Cinzas,g,"2,05",BRC0530E,Nome não encontrado
Colesterol,mg,"63,0",BRC0530E,Nome não encontrado
Ácidos graxos saturados,g,"0,81",BRC0530E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,54",BRC0530E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,54",BRC0530E,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0530E,Nome não encontrado
Cálcio,mg,"25,9",BRC0530E,Nome não encontrado
Ferro,mg,"0,31",BRC0530E,Nome não encontrado
Sódio,mg,244,BRC0530E,Nome não encontrado
Magnésio,mg,"31,0",BRC0530E,Nome não encontrado
Fósforo,mg,203,BRC0530E,Nome não encontrado
Potássio,mg,329,BRC0530E,Nome não encontrado
Manganês,mg,"0,02",BRC0530E,Nome não encontrado
Zinco,mg,"1,10",BRC0530E,Nome não encontrado
Cobre,mg,"0,12",BRC0530E,Nome não encontrado
Selênio,mcg,"33,6",BRC0530E,Nome não encontrado
Vitamina A (RE),mcg,traços,BRC0530E,Nome não encontrado
Vitamina A (RAE),mcg,traços,BRC0530E,Nome não encontrado
Vitamina D,mcg,"1,52",BRC0530E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,63",BRC0530E,Nome não encontrado
Tiamina,mg,traços,BRC0530E,Nome não encontrado
Riboflavina,mg,"0,07",BRC0530E,Nome não encontrado
Niacina,mg,"1,23",BRC0530E,Nome não encontrado
Vitamina B6,mg,traços,BRC0530E,Nome não encontrado
Vitamina B12,mcg,"4,87",BRC0530E,Nome não encontrado
Vitamina C,mg,"0,88",BRC0530E,Nome não encontrado
Equivalente de folato,mcg,"16,1",BRC0530E,Nome não encontrado
Sal de adição,g,"0,00",BRC0530E,Nome não encontrado
Açúcar de adição,g,"0,45",BRC0530E,Nome não encontrado
Gordura de adição,g,"0,00",BRC0530E,Nome não encontrado
Proteína vegetal,g,"0,00",BRC0530E,Nome não encontrado
Proteína animal,g,"25,8",BRC0530E,Nome não encontrado
