componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,451,405,BRC0457B,Nome não encontrado
Energia,kcal,108,97,BRC0457B,Nome não encontrado
Umidade,g,"79,7","71,8",BRC0457B,Nome não encontrado
Carboidrato total,g,"11,2","10,0",BRC0457B,Nome não encontrado
Carboidrato disponível,g,"9,96","8,96",BRC0457B,Nome não encontrado
Proteína,g,"1,26","1,13",BRC0457B,Nome não encontrado
Lipídios,g,"6,84","6,15",BRC0457B,Nome não encontrado
Fibra alimentar,g,"1,20","1,08",BRC0457B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0457B,Nome não encontrado
Cinzas,g,"1,00","0,90",BRC0457B,Nome não encontrado
Colesterol,mg,"9,44","8,49",BRC0457B,Nome não encontrado
Ácidos graxos saturados,g,"0,92","0,83",BRC0457B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,42","1,28",BRC0457B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,45","3,10",BRC0457B,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,03",BRC0457B,Nome não encontrado
Cálcio,mg,"12,3","11,0",BRC0457B,Nome não encontrado
Ferro,mg,"0,33","0,29",BRC0457B,Nome não encontrado
Sódio,mg,176,159,BRC0457B,Nome não encontrado
Magnésio,mg,"5,20","4,68",BRC0457B,Nome não encontrado
Fósforo,mg,"24,3","21,9",BRC0457B,Nome não encontrado
Potássio,mg,210,189,BRC0457B,Nome não encontrado
Manganês,mg,"0,14","0,13",BRC0457B,Nome não encontrado
Zinco,mg,"0,22","0,20",BRC0457B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0457B,Nome não encontrado
Selênio,mcg,"0,17","0,15",BRC0457B,Nome não encontrado
Vitamina A (RE),mcg,"46,4","41,7",BRC0457B,Nome não encontrado
Vitamina A (RAE),mcg,"24,6","22,2",BRC0457B,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0457B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,29",BRC0457B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0457B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0457B,Nome não encontrado
Niacina,mg,"0,04","0,03",BRC0457B,Nome não encontrado
Vitamina B6,mg,"0,09","0,08",BRC0457B,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0457B,Nome não encontrado
Vitamina C,mg,"5,41","4,87",BRC0457B,Nome não encontrado
Equivalente de folato,mcg,"11,5","10,4",BRC0457B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0457B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0457B,Nome não encontrado
Gordura de adição,g,-,-,BRC0457B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0457B,Nome não encontrado
Proteína animal,g,-,-,BRC0457B,Nome não encontrado
