componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,112,100,BRC0643B,Nome não encontrado
Energia,kcal,27,24,BRC0643B,Nome não encontrado
Umidade,g,"91,7","82,6",BRC0643B,Nome não encontrado
Carboidrato total,g,"4,44","4,00",BRC0643B,Nome não encontrado
Carboidrato disponível,g,"1,17","1,05",BRC0643B,Nome não encontrado
Proteína,g,"2,71","2,44",BRC0643B,Nome não encontrado
Lipídios,g,"0,54","0,49",BRC0643B,Nome não encontrado
Fibra alimentar,g,"3,28","2,95",BRC0643B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0643B,Nome não encontrado
Cinzas,g,"0,58","0,52",BRC0643B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0643B,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,11",BRC0643B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0643B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,21",BRC0643B,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,11",BRC0643B,Nome não encontrado
Cálcio,mg,"56,8","51,1",BRC0643B,Nome não encontrado
Ferro,mg,"0,60","0,54",BRC0643B,Nome não encontrado
Sódio,mg,"2,38","2,14",BRC0643B,Nome não encontrado
Magnésio,mg,"16,3","14,7",BRC0643B,Nome não encontrado
Fósforo,mg,"37,1","33,4",BRC0643B,Nome não encontrado
Potássio,mg,197,178,BRC0643B,Nome não encontrado
Manganês,mg,"0,13","0,12",BRC0643B,Nome não encontrado
Zinco,mg,"0,27","0,24",BRC0643B,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0643B,Nome não encontrado
Selênio,mcg,"0,34","0,30",BRC0643B,Nome não encontrado
Vitamina A (RE),mcg,370,333,BRC0643B,Nome não encontrado
Vitamina A (RAE),mcg,185,166,BRC0643B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0643B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,91","1,72",BRC0643B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0643B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0643B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0643B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0643B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0643B,Nome não encontrado
Vitamina C,mg,"47,0","42,3",BRC0643B,Nome não encontrado
Equivalente de folato,mcg,"83,0","74,7",BRC0643B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0643B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0643B,Nome não encontrado
Gordura de adição,g,-,-,BRC0643B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0643B,Nome não encontrado
Proteína animal,g,-,-,BRC0643B,Nome não encontrado
