componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,696,486,BRC0847B,Nome não encontrado
Energia,kcal,168,117,BRC0847B,Nome não encontrado
Umidade,g,"72,4","50,7",BRC0847B,Nome não encontrado
Carboidrato total,g,"11,4","7,96",BRC0847B,Nome não encontrado
Carboidrato disponível,g,"9,53","6,67",BRC0847B,Nome não encontrado
Proteína,g,"2,47","1,73",BRC0847B,Nome não encontrado
Lipídios,g,"12,9","9,02",BRC0847B,Nome não encontrado
Fibra alimentar,g,"1,85","1,29",BRC0847B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0847B,Nome não encontrado
Cinzas,g,"0,87","0,61",BRC0847B,Nome não encontrado
Colesterol,mg,"11,9","8,36",BRC0847B,Nome não encontrado
Ácidos graxos saturados,g,"2,10","1,47",BRC0847B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,01","2,11",BRC0847B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,47","5,23",BRC0847B,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,06",BRC0847B,Nome não encontrado
Cálcio,mg,"19,6","13,7",BRC0847B,Nome não encontrado
Ferro,mg,"0,72","0,50",BRC0847B,Nome não encontrado
Sódio,mg,194,135,BRC0847B,Nome não encontrado
Magnésio,mg,"10,6","7,44",BRC0847B,Nome não encontrado
Fósforo,mg,"34,6","24,2",BRC0847B,Nome não encontrado
Potássio,mg,131,"91,8",BRC0847B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0847B,Nome não encontrado
Zinco,mg,"0,28","0,20",BRC0847B,Nome não encontrado
Cobre,mg,"0,09","0,06",BRC0847B,Nome não encontrado
Selênio,mcg,"1,27","0,89",BRC0847B,Nome não encontrado
Vitamina A (RE),mcg,125,"88,0",BRC0847B,Nome não encontrado
Vitamina A (RAE),mcg,"65,4","45,8",BRC0847B,Nome não encontrado
Vitamina D,mcg,"0,06","0,04",BRC0847B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,72","0,50",BRC0847B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0847B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0847B,Nome não encontrado
Niacina,mg,"0,30","0,21",BRC0847B,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0847B,Nome não encontrado
Vitamina B12,mcg,"0,03","0,02",BRC0847B,Nome não encontrado
Vitamina C,mg,"14,6","10,2",BRC0847B,Nome não encontrado
Equivalente de folato,mcg,"46,2","32,4",BRC0847B,Nome não encontrado
Sal de adição,g,"0,47","0,33",BRC0847B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0847B,Nome não encontrado
Gordura de adição,g,-,-,BRC0847B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0847B,Nome não encontrado
Proteína animal,g,-,-,BRC0847B,Nome não encontrado
