componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,1502,675,BRC0480A,Nome não encontrado
Energia,kcal,357,160,BRC0480A,Nome não encontrado
Umidade,g,"23,9","10,7",BRC0480A,Nome não encontrado
Carboidrato total,g,"50,1","22,5",BRC0480A,Nome não encontrado
Carboidrato disponível,g,"49,2","22,1",BRC0480A,Nome não encontrado
Proteína,g,"11,0","4,93",BRC0480A,Nome não encontrado
Lipídios,g,"12,8","5,74",BRC0480A,Nome não encontrado
Fibra alimentar,g,"0,85","0,38",BRC0480A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0480A,Nome não encontrado
Cinzas,g,"2,36","1,06",BRC0480A,Nome não encontrado
Colesterol,mg,"24,6","11,1",BRC0480A,Nome não encontrado
Ácidos graxos saturados,g,"5,73","2,58",BRC0480A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,17","1,42",BRC0480A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,39","0,63",BRC0480A,Nome não encontrado
Ácidos graxos trans,g,"0,80","0,36",BRC0480A,Nome não encontrado
Cálcio,mg,107,"48,4",BRC0480A,Nome não encontrado
Ferro,mg,"3,87","1,74",BRC0480A,Nome não encontrado
Sódio,mg,793,357,BRC0480A,Nome não encontrado
Magnésio,mg,"26,8","12,0",BRC0480A,Nome não encontrado
Fósforo,mg,232,104,BRC0480A,Nome não encontrado
Potássio,mg,169,"76,5",BRC0480A,Nome não encontrado
Manganês,mg,"0,11","0,05",BRC0480A,Nome não encontrado
Zinco,mg,"0,65","0,29",BRC0480A,Nome não encontrado
Cobre,mg,"0,13","0,06",BRC0480A,Nome não encontrado
Selênio,mcg,"10,8","4,86",BRC0480A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0480A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0480A,Nome não encontrado
Vitamina D,mcg,"0,15","0,07",BRC0480A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,47","0,21",BRC0480A,Nome não encontrado
Tiamina,mg,"0,28","0,12",BRC0480A,Nome não encontrado
Riboflavina,mg,"0,06","0,03",BRC0480A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0480A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0480A,Nome não encontrado
Vitamina B12,mcg,"0,13","0,06",BRC0480A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0480A,Nome não encontrado
Equivalente de folato,mcg,115,"52,0",BRC0480A,Nome não encontrado
Sal de adição,g,,,BRC0480A,Nome não encontrado
Açúcar de adição,g,,,BRC0480A,Nome não encontrado
Gordura de adição,g,-,-,BRC0480A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0480A,Nome não encontrado
Proteína animal,g,-,-,BRC0480A,Nome não encontrado
