componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,555,BRC1116A,Nome não encontrado
Energia,kcal,131,BRC1116A,Nome não encontrado
Umidade,g,"67,6",BRC1116A,Nome não encontrado
Carboidrato total,g,"27,3",BRC1116A,Nome não encontrado
Carboidrato disponível,g,"26,8",BRC1116A,Nome não encontrado
Proteína,g,"2,68",BRC1116A,Nome não encontrado
Lipídios,g,"1,37",BRC1116A,Nome não encontrado
Fibra alimentar,g,"0,50",BRC1116A,Nome não encontrado
Álcool,g,"0,00",BRC1116A,Nome não encontrado
Cinzas,g,"1,10",BRC1116A,Nome não encontrado
Colesterol,mg,"0,00",BRC1116A,Nome não encontrado
Ácidos graxos saturados,g,"0,24",BRC1116A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,34",BRC1116A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,73",BRC1116A,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1116A,Nome não encontrado
Cálcio,mg,"10,4",BRC1116A,Nome não encontrado
Ferro,mg,"1,15",BRC1116A,Nome não encontrado
Sódio,mg,412,BRC1116A,Nome não encontrado
Magnésio,mg,"12,2",BRC1116A,Nome não encontrado
Fósforo,mg,"44,2",BRC1116A,Nome não encontrado
Potássio,mg,"47,2",BRC1116A,Nome não encontrado
Manganês,mg,"0,01",BRC1116A,Nome não encontrado
Zinco,mg,"0,48",BRC1116A,Nome não encontrado
Cobre,mg,"0,10",BRC1116A,Nome não encontrado
Selênio,mcg,"7,15",BRC1116A,Nome não encontrado
Vitamina A (RE),mcg,"0,00",BRC1116A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00",BRC1116A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1116A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18",BRC1116A,Nome não encontrado
Tiamina,mg,"0,16",BRC1116A,Nome não encontrado
Riboflavina,mg,"0,01",BRC1116A,Nome não encontrado
Niacina,mg,"1,39",BRC1116A,Nome não encontrado
Vitamina B6,mg,"0,10",BRC1116A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1116A,Nome não encontrado
Vitamina C,mg,"0,41",BRC1116A,Nome não encontrado
Equivalente de folato,mcg,"91,8",BRC1116A,Nome não encontrado
Sal de adição,g,"0,00",BRC1116A,Nome não encontrado
Açúcar de adição,g,"0,47",BRC1116A,Nome não encontrado
Gordura de adição,g,-,BRC1116A,Nome não encontrado
Proteína vegetal,g,-,BRC1116A,Nome não encontrado
Proteína animal,g,-,BRC1116A,Nome não encontrado
