componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,1109,665,BRC0190F,Nome não encontrado
Energia,kcal,268,160,BRC0190F,Nome não encontrado
Umidade,g,"60,0","36,0",BRC0190F,Nome não encontrado
Carboidrato total,g,"1,00","0,60",BRC0190F,Nome não encontrado
Carboidrato disponível,g,"1,00","0,60",BRC0190F,Nome não encontrado
Proteína,g,"12,0","7,20",BRC0190F,Nome não encontrado
Lipídios,g,"24,0","14,4",BRC0190F,Nome não encontrado
Fibra alimentar,g,,,BRC0190F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0190F,Nome não encontrado
Cinzas,g,"3,00","1,80",BRC0190F,Nome não encontrado
Colesterol,mg,"64,2","38,5",BRC0190F,Nome não encontrado
Ácidos graxos saturados,g,"8,48","5,09",BRC0190F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"11,2","6,70",BRC0190F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,21","1,32",BRC0190F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0190F,Nome não encontrado
Cálcio,mg,"12,3","7,38",BRC0190F,Nome não encontrado
Ferro,mg,"1,18","0,71",BRC0190F,Nome não encontrado
Sódio,mg,1329,797,BRC0190F,Nome não encontrado
Magnésio,mg,"15,4","9,22",BRC0190F,Nome não encontrado
Fósforo,mg,133,"79,9",BRC0190F,Nome não encontrado
Potássio,mg,290,174,BRC0190F,Nome não encontrado
Manganês,mg,,,BRC0190F,Nome não encontrado
Zinco,mg,"2,53","1,52",BRC0190F,Nome não encontrado
Cobre,mg,,,BRC0190F,Nome não encontrado
Selênio,mcg,,,BRC0190F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0190F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0190F,Nome não encontrado
Vitamina D,mcg,"0,42","0,25",BRC0190F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0190F,Nome não encontrado
Tiamina,mg,"0,39","0,23",BRC0190F,Nome não encontrado
Riboflavina,mg,"0,22","0,13",BRC0190F,Nome não encontrado
Niacina,mg,"3,19","1,91",BRC0190F,Nome não encontrado
Vitamina B6,mg,"0,21","0,12",BRC0190F,Nome não encontrado
Vitamina B12,mcg,"2,74","1,64",BRC0190F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0190F,Nome não encontrado
Equivalente de folato,mcg,"5,12","3,07",BRC0190F,Nome não encontrado
Sal de adição,g,,,BRC0190F,Nome não encontrado
Açúcar de adição,g,,,BRC0190F,Nome não encontrado
Gordura de adição,g,,,BRC0190F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0190F,Nome não encontrado
Proteína animal,g,"12,0","7,20",BRC0190F,Nome não encontrado
