componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,233,209,BRC0642B,Nome não encontrado
Energia,kcal,56,50,BRC0642B,Nome não encontrado
Umidade,g,"88,4","79,6",BRC0642B,Nome não encontrado
Carboidrato total,g,"4,47","4,02",BRC0642B,Nome não encontrado
Carboidrato disponível,g,"1,42","1,28",BRC0642B,Nome não encontrado
Proteína,g,"2,56","2,31",BRC0642B,Nome não encontrado
Lipídios,g,"3,80","3,42",BRC0642B,Nome não encontrado
Fibra alimentar,g,"3,05","2,74",BRC0642B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0642B,Nome não encontrado
Cinzas,g,"0,74","0,66",BRC0642B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0642B,Nome não encontrado
Ácidos graxos saturados,g,"0,60","0,54",BRC0642B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,41","2,17",BRC0642B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59","0,53",BRC0642B,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,10",BRC0642B,Nome não encontrado
Cálcio,mg,"59,2","53,3",BRC0642B,Nome não encontrado
Ferro,mg,"0,70","0,63",BRC0642B,Nome não encontrado
Sódio,mg,"55,1","49,6",BRC0642B,Nome não encontrado
Magnésio,mg,"15,6","14,0",BRC0642B,Nome não encontrado
Fósforo,mg,"35,8","32,2",BRC0642B,Nome não encontrado
Potássio,mg,211,190,BRC0642B,Nome não encontrado
Manganês,mg,"0,21","0,19",BRC0642B,Nome não encontrado
Zinco,mg,"0,33","0,30",BRC0642B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0642B,Nome não encontrado
Selênio,mcg,"0,33","0,30",BRC0642B,Nome não encontrado
Vitamina A (RE),mcg,374,336,BRC0642B,Nome não encontrado
Vitamina A (RAE),mcg,187,168,BRC0642B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0642B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,34","2,11",BRC0642B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0642B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0642B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0642B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0642B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0642B,Nome não encontrado
Vitamina C,mg,"44,6","40,1",BRC0642B,Nome não encontrado
Equivalente de folato,mcg,"80,8","72,8",BRC0642B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0642B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0642B,Nome não encontrado
Gordura de adição,g,-,-,BRC0642B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0642B,Nome não encontrado
Proteína animal,g,-,-,BRC0642B,Nome não encontrado
