componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,978,488,BRC0080N,Nome não encontrado
Energia,kcal,231,115,BRC0080N,Nome não encontrado
Umidade,g,"43,4","21,7",BRC0080N,Nome não encontrado
Carboidrato total,g,"44,3","22,1",BRC0080N,Nome não encontrado
Carboidrato disponível,g,"42,1","21,1",BRC0080N,Nome não encontrado
Proteína,g,"7,81","3,90",BRC0080N,Nome não encontrado
Lipídios,g,"3,01","1,50",BRC0080N,Nome não encontrado
Fibra alimentar,g,"2,15","1,08",BRC0080N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0080N,Nome não encontrado
Cinzas,g,"1,55","0,78",BRC0080N,Nome não encontrado
Colesterol,mg,"19,3","9,66",BRC0080N,Nome não encontrado
Ácidos graxos saturados,g,"0,88","0,44",BRC0080N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,74","0,37",BRC0080N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,72","0,36",BRC0080N,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0080N,Nome não encontrado
Cálcio,mg,"66,2","33,1",BRC0080N,Nome não encontrado
Ferro,mg,"2,74","1,37",BRC0080N,Nome não encontrado
Sódio,mg,340,170,BRC0080N,Nome não encontrado
Magnésio,mg,"18,7","9,33",BRC0080N,Nome não encontrado
Fósforo,mg,"93,1","46,6",BRC0080N,Nome não encontrado
Potássio,mg,"99,5","49,7",BRC0080N,Nome não encontrado
Manganês,mg,"0,23","0,11",BRC0080N,Nome não encontrado
Zinco,mg,"1,64","0,82",BRC0080N,Nome não encontrado
Cobre,mg,"0,01","0,00",BRC0080N,Nome não encontrado
Selênio,mcg,"5,07","2,53",BRC0080N,Nome não encontrado
Vitamina A (RE),mcg,"2,59","1,30",BRC0080N,Nome não encontrado
Vitamina A (RAE),mcg,"1,90","0,95",BRC0080N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0080N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21","0,11",BRC0080N,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0080N,Nome não encontrado
Riboflavina,mg,"0,09","0,05",BRC0080N,Nome não encontrado
Niacina,mg,"0,36","0,18",BRC0080N,Nome não encontrado
Vitamina B6,mg,"0,11","0,05",BRC0080N,Nome não encontrado
Vitamina B12,mcg,"0,18","0,09",BRC0080N,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0080N,Nome não encontrado
Equivalente de folato,mcg,"94,9","47,5",BRC0080N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0080N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0080N,Nome não encontrado
Gordura de adição,g,-,-,BRC0080N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0080N,Nome não encontrado
Proteína animal,g,-,-,BRC0080N,Nome não encontrado
