componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (200 g),codigo_alimento,nome_alimento
Energia,kJ,124,247,BRC0027C,Nome não encontrado
Energia,kcal,29,58,BRC0027C,Nome não encontrado
Umidade,g,"92,5",185,BRC0027C,Nome não encontrado
Carboidrato total,g,"6,53","13,1",BRC0027C,Nome não encontrado
Carboidrato disponível,g,"6,40","12,8",BRC0027C,Nome não encontrado
Proteína,g,"0,70","1,39",BRC0027C,Nome não encontrado
Lipídios,g,"0,06","0,11",BRC0027C,Nome não encontrado
Fibra alimentar,g,"0,13","0,25",BRC0027C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0027C,Nome não encontrado
Cinzas,g,"0,22","0,44",BRC0027C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0027C,Nome não encontrado
Ácidos graxos saturados,g,traços,,BRC0027C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,,BRC0027C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,,BRC0027C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0027C,Nome não encontrado
Cálcio,mg,"8,06","16,1",BRC0027C,Nome não encontrado
Ferro,mg,"0,18","0,36",BRC0027C,Nome não encontrado
Sódio,mg,traços,,BRC0027C,Nome não encontrado
Magnésio,mg,"8,06","16,1",BRC0027C,Nome não encontrado
Fósforo,mg,"9,79","19,6",BRC0027C,Nome não encontrado
Potássio,mg,"83,6",167,BRC0027C,Nome não encontrado
Manganês,mg,"0,11","0,22",BRC0027C,Nome não encontrado
Zinco,mg,"0,08","0,16",BRC0027C,Nome não encontrado
Cobre,mg,traços,,BRC0027C,Nome não encontrado
Selênio,mcg,"0,60","1,20",BRC0027C,Nome não encontrado
Vitamina A (RE),mcg,"61,0",122,BRC0027C,Nome não encontrado
Vitamina A (RAE),mcg,"30,5","61,0",BRC0027C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0027C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0027C,Nome não encontrado
Tiamina,mg,traços,,BRC0027C,Nome não encontrado
Riboflavina,mg,traços,,BRC0027C,Nome não encontrado
Niacina,mg,traços,,BRC0027C,Nome não encontrado
Vitamina B6,mg,traços,,BRC0027C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0027C,Nome não encontrado
Vitamina C,mg,"4,94","9,88",BRC0027C,Nome não encontrado
Equivalente de folato,mcg,"2,63","5,26",BRC0027C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0027C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0027C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0027C,Nome não encontrado
Proteína vegetal,g,"0,70","1,39",BRC0027C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0027C,Nome não encontrado
