componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,470,281,BRC0093C,Nome não encontrado
Energia,kcal,111,66,BRC0093C,Nome não encontrado
Umidade,g,"70,1","42,1",BRC0093C,Nome não encontrado
Carboidrato total,g,"27,8","16,7",BRC0093C,Nome não encontrado
Carboidrato disponível,g,"25,0","15,0",BRC0093C,Nome não encontrado
Proteína,g,"1,10","0,66",BRC0093C,Nome não encontrado
Lipídios,g,"0,10","0,06",BRC0093C,Nome não encontrado
Fibra alimentar,g,"2,80","1,68",BRC0093C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0093C,Nome não encontrado
Cinzas,g,"0,80","0,48",BRC0093C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0093C,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,03",BRC0093C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0093C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0093C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0093C,Nome não encontrado
Cálcio,mg,"6,00","3,60",BRC0093C,Nome não encontrado
Ferro,mg,"0,20","0,12",BRC0093C,Nome não encontrado
Sódio,mg,traços,traços,BRC0093C,Nome não encontrado
Magnésio,mg,"30,0","18,0",BRC0093C,Nome não encontrado
Fósforo,mg,"16,0","9,60",BRC0093C,Nome não encontrado
Potássio,mg,387,232,BRC0093C,Nome não encontrado
Manganês,mg,"0,21","0,13",BRC0093C,Nome não encontrado
Zinco,mg,"0,10","0,06",BRC0093C,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0093C,Nome não encontrado
Selênio,mcg,"0,11","0,07",BRC0093C,Nome não encontrado
Vitamina A (RE),mcg,"19,4","11,6",BRC0093C,Nome não encontrado
Vitamina A (RAE),mcg,"9,69","5,81",BRC0093C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0093C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,03",BRC0093C,Nome não encontrado
Tiamina,mg,"0,09","0,05",BRC0093C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0093C,Nome não encontrado
Niacina,mg,traços,traços,BRC0093C,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0093C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0093C,Nome não encontrado
Vitamina C,mg,"23,8","14,3",BRC0093C,Nome não encontrado
Equivalente de folato,mcg,"23,9","14,3",BRC0093C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0093C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0093C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0093C,Nome não encontrado
Proteína vegetal,g,"1,13","0,68",BRC0093C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0093C,Nome não encontrado
