componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1566,469,BRC0197C,Nome não encontrado
Energia,kcal,372,111,BRC0197C,Nome não encontrado
Umidade,g,"15,0","4,50",BRC0197C,Nome não encontrado
Carboidrato total,g,"68,7","20,6",BRC0197C,Nome não encontrado
Carboidrato disponível,g,"64,3","19,3",BRC0197C,Nome não encontrado
Proteína,g,"4,43","1,33",BRC0197C,Nome não encontrado
Lipídios,g,"9,81","2,94",BRC0197C,Nome não encontrado
Fibra alimentar,g,"4,37","1,31",BRC0197C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0197C,Nome não encontrado
Cinzas,g,"2,09","0,63",BRC0197C,Nome não encontrado
Colesterol,mg,"4,96","1,49",BRC0197C,Nome não encontrado
Ácidos graxos saturados,g,"5,50","1,65",BRC0197C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,03","0,91",BRC0197C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,15",BRC0197C,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,02",BRC0197C,Nome não encontrado
Cálcio,mg,"88,0","26,4",BRC0197C,Nome não encontrado
Ferro,mg,"1,27","0,38",BRC0197C,Nome não encontrado
Sódio,mg,"52,0","15,6",BRC0197C,Nome não encontrado
Magnésio,mg,"43,5","13,0",BRC0197C,Nome não encontrado
Fósforo,mg,154,"46,3",BRC0197C,Nome não encontrado
Potássio,mg,662,198,BRC0197C,Nome não encontrado
Manganês,mg,"0,38","0,11",BRC0197C,Nome não encontrado
Zinco,mg,"0,42","0,13",BRC0197C,Nome não encontrado
Cobre,mg,"0,26","0,08",BRC0197C,Nome não encontrado
Selênio,mcg,"0,42","0,13",BRC0197C,Nome não encontrado
Vitamina A (RE),mcg,"20,8","6,25",BRC0197C,Nome não encontrado
Vitamina A (RAE),mcg,"10,4","3,12",BRC0197C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0197C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,02","0,31",BRC0197C,Nome não encontrado
Tiamina,mg,"0,07","0,02",BRC0197C,Nome não encontrado
Riboflavina,mg,"0,15","0,04",BRC0197C,Nome não encontrado
Niacina,mg,"0,69","0,21",BRC0197C,Nome não encontrado
Vitamina B6,mg,"0,29","0,09",BRC0197C,Nome não encontrado
Vitamina B12,mcg,"0,23","0,07",BRC0197C,Nome não encontrado
Vitamina C,mg,"5,94","1,78",BRC0197C,Nome não encontrado
Equivalente de folato,mcg,"6,73","2,02",BRC0197C,Nome não encontrado
Sal de adição,g,,,BRC0197C,Nome não encontrado
Açúcar de adição,g,,,BRC0197C,Nome não encontrado
Gordura de adição,g,-,-,BRC0197C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0197C,Nome não encontrado
Proteína animal,g,-,-,BRC0197C,Nome não encontrado
