componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,568,511,BRC0385B,Nome não encontrado
Energia,kcal,136,122,BRC0385B,Nome não encontrado
Umidade,g,"73,0","65,7",BRC0385B,Nome não encontrado
Carboidrato total,g,"5,66","5,10",BRC0385B,Nome não encontrado
Carboidrato disponível,g,"4,60","4,14",BRC0385B,Nome não encontrado
Proteína,g,"10,2","9,20",BRC0385B,Nome não encontrado
Lipídios,g,"8,25","7,42",BRC0385B,Nome não encontrado
Fibra alimentar,g,"1,06","0,96",BRC0385B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0385B,Nome não encontrado
Cinzas,g,"2,92","2,63",BRC0385B,Nome não encontrado
Colesterol,mg,"44,0","39,6",BRC0385B,Nome não encontrado
Ácidos graxos saturados,g,"1,40","1,26",BRC0385B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,16","4,64",BRC0385B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,29","1,16",BRC0385B,Nome não encontrado
Ácidos graxos trans,g,"0,39","0,35",BRC0385B,Nome não encontrado
Cálcio,mg,"35,7","32,1",BRC0385B,Nome não encontrado
Ferro,mg,"0,64","0,58",BRC0385B,Nome não encontrado
Sódio,mg,706,635,BRC0385B,Nome não encontrado
Magnésio,mg,"10,5","9,45",BRC0385B,Nome não encontrado
Fósforo,mg,"35,1","31,6",BRC0385B,Nome não encontrado
Potássio,mg,154,139,BRC0385B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0385B,Nome não encontrado
Zinco,mg,"0,38","0,34",BRC0385B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0385B,Nome não encontrado
Selênio,mcg,"0,14","0,13",BRC0385B,Nome não encontrado
Vitamina A (RE),mcg,"44,2","39,7",BRC0385B,Nome não encontrado
Vitamina A (RAE),mcg,"22,1","19,9",BRC0385B,Nome não encontrado
Vitamina D,mcg,"1,98","1,78",BRC0385B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,69","2,42",BRC0385B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0385B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0385B,Nome não encontrado
Niacina,mg,"4,20","3,78",BRC0385B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0385B,Nome não encontrado
Vitamina B12,mcg,"0,58","0,53",BRC0385B,Nome não encontrado
Vitamina C,mg,"25,0","22,5",BRC0385B,Nome não encontrado
Equivalente de folato,mcg,"15,6","14,1",BRC0385B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0385B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0385B,Nome não encontrado
Gordura de adição,g,-,-,BRC0385B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0385B,Nome não encontrado
Proteína animal,g,-,-,BRC0385B,Nome não encontrado
