componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,818,899,BRC0600F,Nome não encontrado
Energia,kcal,195,214,BRC0600F,Nome não encontrado
Umidade,g,"60,7","66,8",BRC0600F,Nome não encontrado
Carboidrato total,g,"0,75","0,82",BRC0600F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0600F,Nome não encontrado
Proteína,g,"28,7","31,5",BRC0600F,Nome não encontrado
Lipídios,g,"8,62","9,48",BRC0600F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0600F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0600F,Nome não encontrado
Cinzas,g,"1,46","1,60",BRC0600F,Nome não encontrado
Colesterol,mg,"72,3","79,5",BRC0600F,Nome não encontrado
Ácidos graxos saturados,g,"4,01","4,41",BRC0600F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,79","3,07",BRC0600F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,99","1,08",BRC0600F,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,17",BRC0600F,Nome não encontrado
Cálcio,mg,"4,70","5,17",BRC0600F,Nome não encontrado
Ferro,mg,"2,56","2,81",BRC0600F,Nome não encontrado
Sódio,mg,"64,6","71,0",BRC0600F,Nome não encontrado
Magnésio,mg,"29,1","32,0",BRC0600F,Nome não encontrado
Fósforo,mg,258,283,BRC0600F,Nome não encontrado
Potássio,mg,439,483,BRC0600F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0600F,Nome não encontrado
Zinco,mg,"3,86","4,25",BRC0600F,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0600F,Nome não encontrado
Selênio,mcg,"6,89","7,58",BRC0600F,Nome não encontrado
Vitamina A (RE),mcg,"4,31","4,74",BRC0600F,Nome não encontrado
Vitamina A (RAE),mcg,"4,31","4,74",BRC0600F,Nome não encontrado
Vitamina D,mcg,"0,11","0,12",BRC0600F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","0,57",BRC0600F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0600F,Nome não encontrado
Riboflavina,mg,"0,13","0,14",BRC0600F,Nome não encontrado
Niacina,mg,"2,11","2,32",BRC0600F,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0600F,Nome não encontrado
Vitamina B12,mcg,"1,24","1,36",BRC0600F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0600F,Nome não encontrado
Equivalente de folato,mcg,"16,3","17,9",BRC0600F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0600F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0600F,Nome não encontrado
Gordura de adição,g,-,-,BRC0600F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0600F,Nome não encontrado
Proteína animal,g,-,-,BRC0600F,Nome não encontrado
