componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,771,848,BRC0449F,Nome não encontrado
Energia,kcal,183,201,BRC0449F,Nome não encontrado
Umidade,g,"61,1","67,2",BRC0449F,Nome não encontrado
Carboidrato total,g,"1,58","1,73",BRC0449F,Nome não encontrado
Carboidrato disponível,g,"1,08","1,18",BRC0449F,Nome não encontrado
Proteína,g,"29,1","32,0",BRC0449F,Nome não encontrado
Lipídios,g,"6,88","7,57",BRC0449F,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0449F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0449F,Nome não encontrado
Cinzas,g,"1,38","1,51",BRC0449F,Nome não encontrado
Colesterol,mg,100,110,BRC0449F,Nome não encontrado
Ácidos graxos saturados,g,"2,64","2,90",BRC0449F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,72","2,99",BRC0449F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,85","0,93",BRC0449F,Nome não encontrado
Ácidos graxos trans,g,"0,10","0,11",BRC0449F,Nome não encontrado
Cálcio,mg,"6,11","6,72",BRC0449F,Nome não encontrado
Ferro,mg,"2,52","2,77",BRC0449F,Nome não encontrado
Sódio,mg,127,139,BRC0449F,Nome não encontrado
Magnésio,mg,"25,0","27,4",BRC0449F,Nome não encontrado
Fósforo,mg,238,262,BRC0449F,Nome não encontrado
Potássio,mg,396,436,BRC0449F,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0449F,Nome não encontrado
Zinco,mg,"6,52","7,18",BRC0449F,Nome não encontrado
Cobre,mg,"0,12","0,14",BRC0449F,Nome não encontrado
Selênio,mcg,"0,07","0,07",BRC0449F,Nome não encontrado
Vitamina A (RE),mcg,"26,7","29,4",BRC0449F,Nome não encontrado
Vitamina A (RAE),mcg,"13,4","14,7",BRC0449F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0449F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,40","0,44",BRC0449F,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0449F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0449F,Nome não encontrado
Niacina,mg,"2,41","2,65",BRC0449F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0449F,Nome não encontrado
Vitamina B12,mcg,"3,36","3,69",BRC0449F,Nome não encontrado
Vitamina C,mg,"3,98","4,38",BRC0449F,Nome não encontrado
Equivalente de folato,mcg,"13,6","15,0",BRC0449F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0449F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0449F,Nome não encontrado
Gordura de adição,g,-,-,BRC0449F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0449F,Nome não encontrado
Proteína animal,g,-,-,BRC0449F,Nome não encontrado
