componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1148,1263,BRC0501A,Nome não encontrado
Energia,kcal,275,302,BRC0501A,Nome não encontrado
Umidade,g,"45,8","50,3",BRC0501A,Nome não encontrado
Carboidrato total,g,"27,3","30,1",BRC0501A,Nome não encontrado
Carboidrato disponível,g,"26,0","28,6",BRC0501A,Nome não encontrado
Proteína,g,"10,3","11,3",BRC0501A,Nome não encontrado
Lipídios,g,"14,1","15,5",BRC0501A,Nome não encontrado
Fibra alimentar,g,"1,34","1,47",BRC0501A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0501A,Nome não encontrado
Cinzas,g,"2,48","2,73",BRC0501A,Nome não encontrado
Colesterol,mg,"30,3","33,3",BRC0501A,Nome não encontrado
Ácidos graxos saturados,g,"2,28","2,51",BRC0501A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,19","3,51",BRC0501A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,01","7,71",BRC0501A,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,16",BRC0501A,Nome não encontrado
Cálcio,mg,168,185,BRC0501A,Nome não encontrado
Ferro,mg,"2,92","3,21",BRC0501A,Nome não encontrado
Sódio,mg,787,865,BRC0501A,Nome não encontrado
Magnésio,mg,"37,1","40,8",BRC0501A,Nome não encontrado
Fósforo,mg,223,246,BRC0501A,Nome não encontrado
Potássio,mg,237,261,BRC0501A,Nome não encontrado
Manganês,mg,"0,81","0,89",BRC0501A,Nome não encontrado
Zinco,mg,"1,32","1,46",BRC0501A,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0501A,Nome não encontrado
Selênio,mcg,"17,0","18,7",BRC0501A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0501A,Nome não encontrado
Vitamina A (RAE),mcg,"1,30","1,43",BRC0501A,Nome não encontrado
Vitamina D,mcg,"2,88","3,16",BRC0501A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,56","1,72",BRC0501A,Nome não encontrado
Tiamina,mg,"0,16","0,18",BRC0501A,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0501A,Nome não encontrado
Niacina,mg,"1,97","2,16",BRC0501A,Nome não encontrado
Vitamina B6,mg,"0,07","0,08",BRC0501A,Nome não encontrado
Vitamina B12,mcg,"2,21","2,43",BRC0501A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0501A,Nome não encontrado
Equivalente de folato,mcg,"67,3","74,1",BRC0501A,Nome não encontrado
Sal de adição,g,,,BRC0501A,Nome não encontrado
Açúcar de adição,g,,,BRC0501A,Nome não encontrado
Gordura de adição,g,-,-,BRC0501A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0501A,Nome não encontrado
Proteína animal,g,-,-,BRC0501A,Nome não encontrado
