componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,644,BRC0244T,Nome não encontrado
Energia,kcal,154,BRC0244T,Nome não encontrado
Umidade,g,"62,8",BRC0244T,Nome não encontrado
Carboidrato total,g,"24,0",BRC0244T,Nome não encontrado
Carboidrato disponível,g,"17,5",BRC0244T,Nome não encontrado
Proteína,g,"7,18",BRC0244T,Nome não encontrado
Lipídios,g,"4,66",BRC0244T,Nome não encontrado
Fibra alimentar,g,"6,54",BRC0244T,Nome não encontrado
Álcool,g,"0,00",BRC0244T,Nome não encontrado
Cinzas,g,"1,38",BRC0244T,Nome não encontrado
Colesterol,mg,"0,00",BRC0244T,Nome não encontrado
Ácidos graxos saturados,g,"0,73",BRC0244T,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,67",BRC0244T,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,12",BRC0244T,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0244T,Nome não encontrado
Cálcio,mg,"27,7",BRC0244T,Nome não encontrado
Ferro,mg,"2,54",BRC0244T,Nome não encontrado
Sódio,mg,187,BRC0244T,Nome não encontrado
Magnésio,mg,"34,1",BRC0244T,Nome não encontrado
Fósforo,mg,115,BRC0244T,Nome não encontrado
Potássio,mg,265,BRC0244T,Nome não encontrado
Manganês,mg,"1,09",BRC0244T,Nome não encontrado
Zinco,mg,"1,76",BRC0244T,Nome não encontrado
Cobre,mg,"0,40",BRC0244T,Nome não encontrado
Selênio,mcg,"2,87",BRC0244T,Nome não encontrado
Vitamina A (RE),mcg,"0,00",BRC0244T,Nome não encontrado
Vitamina A (RAE),mcg,"0,00",BRC0244T,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0244T,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45",BRC0244T,Nome não encontrado
Tiamina,mg,"0,12",BRC0244T,Nome não encontrado
Riboflavina,mg,"0,01",BRC0244T,Nome não encontrado
Niacina,mg,"0,12",BRC0244T,Nome não encontrado
Vitamina B6,mg,"0,47",BRC0244T,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0244T,Nome não encontrado
Vitamina C,mg,"0,89",BRC0244T,Nome não encontrado
Equivalente de folato,mcg,109,BRC0244T,Nome não encontrado
Sal de adição,g,"0,45",BRC0244T,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0244T,Nome não encontrado
Gordura de adição,g,-,BRC0244T,Nome não encontrado
Proteína vegetal,g,-,BRC0244T,Nome não encontrado
Proteína animal,g,-,BRC0244T,Nome não encontrado
