componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,455,454,BRC0096F,Nome não encontrado
Energia,kcal,108,107,BRC0096F,Nome não encontrado
Umidade,g,"75,7","75,7",BRC0096F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0096F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0096F,Nome não encontrado
Proteína,g,"20,5","20,5",BRC0096F,Nome não encontrado
Lipídios,g,"2,85","2,85",BRC0096F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0096F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0096F,Nome não encontrado
Cinzas,g,"0,94","0,94",BRC0096F,Nome não encontrado
Colesterol,mg,"70,5","70,5",BRC0096F,Nome não encontrado
Ácidos graxos saturados,g,"0,88","0,88",BRC0096F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,28","1,28",BRC0096F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,22","0,22",BRC0096F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0096F,Nome não encontrado
Cálcio,mg,"4,63","4,63",BRC0096F,Nome não encontrado
Ferro,mg,"2,48","2,48",BRC0096F,Nome não encontrado
Sódio,mg,"66,5","66,5",BRC0096F,Nome não encontrado
Magnésio,mg,"19,0","19,0",BRC0096F,Nome não encontrado
Fósforo,mg,175,175,BRC0096F,Nome não encontrado
Potássio,mg,269,269,BRC0096F,Nome não encontrado
Manganês,mg,,,BRC0096F,Nome não encontrado
Zinco,mg,"4,03","4,03",BRC0096F,Nome não encontrado
Cobre,mg,,,BRC0096F,Nome não encontrado
Selênio,mcg,,,BRC0096F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0096F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0096F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0096F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,32",BRC0096F,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0096F,Nome não encontrado
Riboflavina,mg,"0,47","0,47",BRC0096F,Nome não encontrado
Niacina,mg,"3,02","3,02",BRC0096F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0096F,Nome não encontrado
Vitamina B12,mcg,"0,91","0,91",BRC0096F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0096F,Nome não encontrado
Equivalente de folato,mcg,"3,82","3,82",BRC0096F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0096F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0096F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0096F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0096F,Nome não encontrado
Proteína animal,g,"20,5","20,5",BRC0096F,Nome não encontrado
