componente,unidade,Valor por 100g,Colher sopa cheia (37 g),Colher sopa rasa (22 g),codigo_alimento,nome_alimento
Energia,kJ,510,188,112,BRC0053B,Nome não encontrado
Energia,kcal,120,44,26,BRC0053B,Nome não encontrado
Umidade,g,"68,9","25,5","15,2",BRC0053B,Nome não encontrado
Carboidrato total,g,"29,8","11,0","6,55",BRC0053B,Nome não encontrado
Carboidrato disponível,g,"28,0","10,4","6,16",BRC0053B,Nome não encontrado
Proteína,g,"0,64","0,24","0,14",BRC0053B,Nome não encontrado
Lipídios,g,"0,24","0,09","0,05",BRC0053B,Nome não encontrado
Fibra alimentar,g,"1,77","0,66","0,39",BRC0053B,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Cinzas,g,"0,44","0,16","0,10",BRC0053B,Nome não encontrado
Colesterol,mg,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Ácidos graxos saturados,g,"0,08","0,03","0,02",BRC0053B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,08","0,03","0,02",BRC0053B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,03","0,02",BRC0053B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Cálcio,mg,"18,5","6,85","4,07",BRC0053B,Nome não encontrado
Ferro,mg,"0,07","0,03","0,02",BRC0053B,Nome não encontrado
Sódio,mg,"0,90","0,33","0,20",BRC0053B,Nome não encontrado
Magnésio,mg,"26,6","9,85","5,86",BRC0053B,Nome não encontrado
Fósforo,mg,"22,3","8,24","4,90",BRC0053B,Nome não encontrado
Potássio,mg,"99,7","36,9","21,9",BRC0053B,Nome não encontrado
Manganês,mg,"0,06","0,02","0,01",BRC0053B,Nome não encontrado
Zinco,mg,"0,17","0,06","0,04",BRC0053B,Nome não encontrado
Cobre,mg,"0,01","0,01","0,00",BRC0053B,Nome não encontrado
Selênio,mcg,"0,49","0,18","0,11",BRC0053B,Nome não encontrado
Vitamina A (RE),mcg,"10,2","3,77","2,24",BRC0053B,Nome não encontrado
Vitamina A (RAE),mcg,"5,09","1,88","1,12",BRC0053B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,16","0,06","0,04",BRC0053B,Nome não encontrado
Tiamina,mg,"0,06","0,02","0,01",BRC0053B,Nome não encontrado
Riboflavina,mg,traços,traços,traços,BRC0053B,Nome não encontrado
Niacina,mg,traços,traços,traços,BRC0053B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01","0,01",BRC0053B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Vitamina C,mg,"11,0","4,07","2,42",BRC0053B,Nome não encontrado
Equivalente de folato,mcg,"10,4","3,85","2,29",BRC0053B,Nome não encontrado
Sal de adição,g,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Gordura de adição,g,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
Proteína vegetal,g,"0,64","0,24","0,14",BRC0053B,Nome não encontrado
Proteína animal,g,"0,00","0,00","0,00",BRC0053B,Nome não encontrado
