componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,482,BRC1007F,Nome não encontrado
Energia,kcal,114,BRC1007F,Nome não encontrado
Umidade,g,"71,6",BRC1007F,Nome não encontrado
Carboidrato total,g,"2,81",BRC1007F,Nome não encontrado
Carboidrato disponível,g,"2,81",BRC1007F,Nome não encontrado
Proteína,g,"22,6",BRC1007F,Nome não encontrado
Lipídios,g,"1,36",BRC1007F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1007F,Nome não encontrado
Álcool,g,"0,00",BRC1007F,Nome não encontrado
Cinzas,g,"1,61",BRC1007F,Nome não encontrado
Colesterol,mg,226,BRC1007F,Nome não encontrado
Ácidos graxos saturados,g,"0,34",BRC1007F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,24",BRC1007F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46",BRC1007F,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1007F,Nome não encontrado
Cálcio,mg,148,BRC1007F,Nome não encontrado
Ferro,mg,"1,10",BRC1007F,Nome não encontrado
Sódio,mg,"77,3",BRC1007F,Nome não encontrado
Magnésio,mg,"26,7",BRC1007F,Nome não encontrado
Fósforo,mg,195,BRC1007F,Nome não encontrado
Potássio,mg,335,BRC1007F,Nome não encontrado
Manganês,mg,,BRC1007F,Nome não encontrado
Zinco,mg,"1,57",BRC1007F,Nome não encontrado
Cobre,mg,"0,35",BRC1007F,Nome não encontrado
Selênio,mcg,,BRC1007F,Nome não encontrado
Vitamina A (RE),mcg,"0,00",BRC1007F,Nome não encontrado
Vitamina A (RAE),mcg,"67,9",BRC1007F,Nome não encontrado
Vitamina D,mcg,"0,81",BRC1007F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC1007F,Nome não encontrado
Tiamina,mg,"0,17",BRC1007F,Nome não encontrado
Riboflavina,mg,"0,27",BRC1007F,Nome não encontrado
Niacina,mg,"1,32",BRC1007F,Nome não encontrado
Vitamina B6,mg,"0,13",BRC1007F,Nome não encontrado
Vitamina B12,mcg,,BRC1007F,Nome não encontrado
Vitamina C,mg,,BRC1007F,Nome não encontrado
Equivalente de folato,mcg,,BRC1007F,Nome não encontrado
Sal de adição,g,"0,00",BRC1007F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1007F,Nome não encontrado
Gordura de adição,g,"0,00",BRC1007F,Nome não encontrado
Proteína vegetal,g,"0,00",BRC1007F,Nome não encontrado
Proteína animal,g,"22,6",BRC1007F,Nome não encontrado
