componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (130 g),codigo_alimento,nome_alimento
Energia,kJ,1028,1336,BRC0377A,Nome não encontrado
Energia,kcal,246,319,BRC0377A,Nome não encontrado
Umidade,g,"50,0","65,0",BRC0377A,Nome não encontrado
Carboidrato total,g,"21,2","27,6",BRC0377A,Nome não encontrado
Carboidrato disponível,g,"20,2","26,2",BRC0377A,Nome não encontrado
Proteína,g,"14,2","18,4",BRC0377A,Nome não encontrado
Lipídios,g,"11,8","15,3",BRC0377A,Nome não encontrado
Fibra alimentar,g,"1,03","1,34",BRC0377A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0377A,Nome não encontrado
Cinzas,g,"2,82","3,66",BRC0377A,Nome não encontrado
Colesterol,mg,"38,4","49,9",BRC0377A,Nome não encontrado
Ácidos graxos saturados,g,"5,89","7,66",BRC0377A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,99","3,89",BRC0377A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,61","0,79",BRC0377A,Nome não encontrado
Ácidos graxos trans,g,"0,37","0,48",BRC0377A,Nome não encontrado
Cálcio,mg,264,343,BRC0377A,Nome não encontrado
Ferro,mg,"1,55","2,02",BRC0377A,Nome não encontrado
Sódio,mg,810,1054,BRC0377A,Nome não encontrado
Magnésio,mg,"32,0","41,5",BRC0377A,Nome não encontrado
Fósforo,mg,302,393,BRC0377A,Nome não encontrado
Potássio,mg,201,262,BRC0377A,Nome não encontrado
Manganês,mg,"0,60","0,79",BRC0377A,Nome não encontrado
Zinco,mg,"2,01","2,61",BRC0377A,Nome não encontrado
Cobre,mg,"0,09","0,12",BRC0377A,Nome não encontrado
Selênio,mcg,"5,78","7,51",BRC0377A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0377A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0377A,Nome não encontrado
Vitamina D,mcg,"0,19","0,24",BRC0377A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23","0,30",BRC0377A,Nome não encontrado
Tiamina,mg,"0,16","0,21",BRC0377A,Nome não encontrado
Riboflavina,mg,"0,10","0,13",BRC0377A,Nome não encontrado
Niacina,mg,"0,90","1,17",BRC0377A,Nome não encontrado
Vitamina B6,mg,"0,06","0,07",BRC0377A,Nome não encontrado
Vitamina B12,mcg,"0,70","0,92",BRC0377A,Nome não encontrado
Vitamina C,mg,"0,75","0,98",BRC0377A,Nome não encontrado
Equivalente de folato,mcg,"56,0","72,7",BRC0377A,Nome não encontrado
Sal de adição,g,,,BRC0377A,Nome não encontrado
Açúcar de adição,g,,,BRC0377A,Nome não encontrado
Gordura de adição,g,-,-,BRC0377A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0377A,Nome não encontrado
Proteína animal,g,-,-,BRC0377A,Nome não encontrado
