componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (220 g),codigo_alimento,nome_alimento
Energia,kJ,221,486,BRC0048C,Nome não encontrado
Energia,kcal,52,115,BRC0048C,Nome não encontrado
Umidade,g,"85,8",188,BRC0048C,Nome não encontrado
Carboidrato total,g,"12,8","28,1",BRC0048C,Nome não encontrado
Carboidrato disponível,g,"10,7","23,6",BRC0048C,Nome não encontrado
Proteína,g,"0,86","1,88",BRC0048C,Nome não encontrado
Lipídios,g,"0,22","0,48",BRC0048C,Nome não encontrado
Fibra alimentar,g,"2,07","4,55",BRC0048C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0048C,Nome não encontrado
Cinzas,g,"0,34","0,75",BRC0048C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0048C,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,22",BRC0048C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,10","0,22",BRC0048C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0048C,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0048C,Nome não encontrado
Cálcio,mg,"7,64","16,8",BRC0048C,Nome não encontrado
Ferro,mg,"0,08","0,18",BRC0048C,Nome não encontrado
Sódio,mg,traços,traços,BRC0048C,Nome não encontrado
Magnésio,mg,"7,40","16,3",BRC0048C,Nome não encontrado
Fósforo,mg,"13,8","30,3",BRC0048C,Nome não encontrado
Potássio,mg,138,304,BRC0048C,Nome não encontrado
Manganês,mg,"0,34","0,75",BRC0048C,Nome não encontrado
Zinco,mg,"0,08","0,18",BRC0048C,Nome não encontrado
Cobre,mg,"0,06","0,13",BRC0048C,Nome não encontrado
Selênio,mcg,"0,90","1,98",BRC0048C,Nome não encontrado
Vitamina A (RE),mcg,180,397,BRC0048C,Nome não encontrado
Vitamina A (RAE),mcg,"90,4",198,BRC0048C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0048C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","1,15",BRC0048C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0048C,Nome não encontrado
Riboflavina,mg,"0,04","0,09",BRC0048C,Nome não encontrado
Niacina,mg,traços,traços,BRC0048C,Nome não encontrado
Vitamina B6,mg,"0,03","0,07",BRC0048C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0048C,Nome não encontrado
Vitamina C,mg,"7,94","17,5",BRC0048C,Nome não encontrado
Equivalente de folato,mcg,"36,9","81,1",BRC0048C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0048C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0048C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0048C,Nome não encontrado
Proteína vegetal,g,"0,86","1,88",BRC0048C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0048C,Nome não encontrado
