componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,442,BRC1050F,Nome não encontrado
Energia,kcal,105,BRC1050F,Nome não encontrado
Umidade,g,"74,3",BRC1050F,Nome não encontrado
Carboidrato total,g,"0,00",BRC1050F,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC1050F,Nome não encontrado
Proteína,g,"22,5",BRC1050F,Nome não encontrado
Lipídios,g,"1,64",BRC1050F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1050F,Nome não encontrado
Álcool,g,"0,00",BRC1050F,Nome não encontrado
Cinzas,g,"2,88",BRC1050F,Nome não encontrado
Colesterol,mg,"50,3",BRC1050F,Nome não encontrado
Ácidos graxos saturados,g,"0,85",BRC1050F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,55",BRC1050F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,09",BRC1050F,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1050F,Nome não encontrado
Cálcio,mg,"3,72",BRC1050F,Nome não encontrado
Ferro,mg,"0,27",BRC1050F,Nome não encontrado
Sódio,mg,"27,1",BRC1050F,Nome não encontrado
Magnésio,mg,"8,80",BRC1050F,Nome não encontrado
Fósforo,mg,"74,5",BRC1050F,Nome não encontrado
Potássio,mg,117,BRC1050F,Nome não encontrado
Manganês,mg,"0,01",BRC1050F,Nome não encontrado
Zinco,mg,"0,92",BRC1050F,Nome não encontrado
Cobre,mg,"0,04",BRC1050F,Nome não encontrado
Selênio,mcg,"2,95",BRC1050F,Nome não encontrado
Vitamina A (RE),mcg,,BRC1050F,Nome não encontrado
Vitamina A (RAE),mcg,,BRC1050F,Nome não encontrado
Vitamina D,mcg,,BRC1050F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC1050F,Nome não encontrado
Tiamina,mg,"0,03",BRC1050F,Nome não encontrado
Riboflavina,mg,"0,11",BRC1050F,Nome não encontrado
Niacina,mg,"3,04",BRC1050F,Nome não encontrado
Vitamina B6,mg,"0,18",BRC1050F,Nome não encontrado
Vitamina B12,mcg,"0,45",BRC1050F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1050F,Nome não encontrado
Equivalente de folato,mcg,"4,74",BRC1050F,Nome não encontrado
Sal de adição,g,"0,00",BRC1050F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1050F,Nome não encontrado
Gordura de adição,g,"0,00",BRC1050F,Nome não encontrado
Proteína vegetal,g,"0,00",BRC1050F,Nome não encontrado
Proteína animal,g,"22,5",BRC1050F,Nome não encontrado
