componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,63,25,BRC0986B,Nome não encontrado
Energia,kcal,15,6,BRC0986B,Nome não encontrado
Umidade,g,"96,1","38,4",BRC0986B,Nome não encontrado
Carboidrato total,g,"1,90","0,76",BRC0986B,Nome não encontrado
Carboidrato disponível,g,"0,68","0,27",BRC0986B,Nome não encontrado
Proteína,g,"0,45","0,18",BRC0986B,Nome não encontrado
Lipídios,g,"0,92","0,37",BRC0986B,Nome não encontrado
Fibra alimentar,g,"1,21","0,49",BRC0986B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0986B,Nome não encontrado
Cinzas,g,"0,61","0,25",BRC0986B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0986B,Nome não encontrado
Ácidos graxos saturados,g,"0,25","0,10",BRC0986B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,61","0,24",BRC0986B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,05",BRC0986B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0986B,Nome não encontrado
Cálcio,mg,"12,8","5,14",BRC0986B,Nome não encontrado
Ferro,mg,"0,25","0,10",BRC0986B,Nome não encontrado
Sódio,mg,133,"53,4",BRC0986B,Nome não encontrado
Magnésio,mg,"5,00","2,00",BRC0986B,Nome não encontrado
Fósforo,mg,"16,1","6,46",BRC0986B,Nome não encontrado
Potássio,mg,116,"46,5",BRC0986B,Nome não encontrado
Manganês,mg,"0,12","0,05",BRC0986B,Nome não encontrado
Zinco,mg,"0,22","0,09",BRC0986B,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0986B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0986B,Nome não encontrado
Vitamina A (RE),mcg,295,118,BRC0986B,Nome não encontrado
Vitamina A (RAE),mcg,147,"59,0",BRC0986B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0986B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,11",BRC0986B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0986B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0986B,Nome não encontrado
Niacina,mg,traços,traços,BRC0986B,Nome não encontrado
Vitamina B6,mg,"0,04","0,01",BRC0986B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0986B,Nome não encontrado
Vitamina C,mg,"8,92","3,57",BRC0986B,Nome não encontrado
Equivalente de folato,mcg,"13,9","5,55",BRC0986B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0986B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0986B,Nome não encontrado
Gordura de adição,g,-,-,BRC0986B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0986B,Nome não encontrado
Proteína animal,g,-,-,BRC0986B,Nome não encontrado
