componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,453,181,BRC0011C,Nome não encontrado
Energia,kcal,107,42,BRC0011C,Nome não encontrado
Umidade,g,"71,9","28,8",BRC0011C,Nome não encontrado
Carboidrato total,g,"25,9","10,4",BRC0011C,Nome não encontrado
Carboidrato disponível,g,"24,0","9,59",BRC0011C,Nome não encontrado
Proteína,g,"1,11","0,44",BRC0011C,Nome não encontrado
Lipídios,g,"0,28","0,11",BRC0011C,Nome não encontrado
Fibra alimentar,g,"1,95","0,78",BRC0011C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0011C,Nome não encontrado
Cinzas,g,"0,76","0,30",BRC0011C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0011C,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,04",BRC0011C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0011C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,02",BRC0011C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0011C,Nome não encontrado
Cálcio,mg,"6,18","2,47",BRC0011C,Nome não encontrado
Ferro,mg,"0,38","0,15",BRC0011C,Nome não encontrado
Sódio,mg,traços,traços,BRC0011C,Nome não encontrado
Magnésio,mg,"29,2","11,7",BRC0011C,Nome não encontrado
Fósforo,mg,"22,2","8,88",BRC0011C,Nome não encontrado
Potássio,mg,357,143,BRC0011C,Nome não encontrado
Manganês,mg,"0,42","0,17",BRC0011C,Nome não encontrado
Zinco,mg,"0,15","0,06",BRC0011C,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0011C,Nome não encontrado
Selênio,mcg,"0,10","0,04",BRC0011C,Nome não encontrado
Vitamina A (RE),mcg,"32,4","13,0",BRC0011C,Nome não encontrado
Vitamina A (RAE),mcg,"16,2","6,48",BRC0011C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0011C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,09","0,03",BRC0011C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0011C,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0011C,Nome não encontrado
Niacina,mg,traços,traços,BRC0011C,Nome não encontrado
Vitamina B6,mg,"0,10","0,04",BRC0011C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0011C,Nome não encontrado
Vitamina C,mg,"21,6","8,64",BRC0011C,Nome não encontrado
Equivalente de folato,mcg,"22,4","8,95",BRC0011C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0011C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0011C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0011C,Nome não encontrado
Proteína vegetal,g,"1,11","0,44",BRC0011C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0011C,Nome não encontrado
