componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (150 g),codigo_alimento,nome_alimento
Energia,kJ,902,1352,BRC0243A,Nome não encontrado
Energia,kcal,215,322,BRC0243A,Nome não encontrado
Umidade,g,"53,2","79,8",BRC0243A,Nome não encontrado
Carboidrato total,g,"26,9","40,3",BRC0243A,Nome não encontrado
Carboidrato disponível,g,"24,0","35,9",BRC0243A,Nome não encontrado
Proteína,g,"8,66","13,0",BRC0243A,Nome não encontrado
Lipídios,g,"8,76","13,1",BRC0243A,Nome não encontrado
Fibra alimentar,g,"2,94","4,40",BRC0243A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0243A,Nome não encontrado
Cinzas,g,"2,53","3,79",BRC0243A,Nome não encontrado
Colesterol,mg,"23,7","35,6",BRC0243A,Nome não encontrado
Ácidos graxos saturados,g,"3,32","4,97",BRC0243A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,78","5,67",BRC0243A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","1,05",BRC0243A,Nome não encontrado
Ácidos graxos trans,g,"0,45","0,67",BRC0243A,Nome não encontrado
Cálcio,mg,"26,8","40,3",BRC0243A,Nome não encontrado
Ferro,mg,"2,19","3,29",BRC0243A,Nome não encontrado
Sódio,mg,573,860,BRC0243A,Nome não encontrado
Magnésio,mg,"15,0","22,5",BRC0243A,Nome não encontrado
Fósforo,mg,"90,2",135,BRC0243A,Nome não encontrado
Potássio,mg,272,409,BRC0243A,Nome não encontrado
Manganês,mg,"0,30","0,46",BRC0243A,Nome não encontrado
Zinco,mg,"1,51","2,26",BRC0243A,Nome não encontrado
Cobre,mg,"0,02","0,04",BRC0243A,Nome não encontrado
Selênio,mcg,"2,45","3,68",BRC0243A,Nome não encontrado
Vitamina A (RE),mcg,"41,7","62,6",BRC0243A,Nome não encontrado
Vitamina A (RAE),mcg,"31,6","47,4",BRC0243A,Nome não encontrado
Vitamina D,mcg,"0,22","0,34",BRC0243A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,22","1,83",BRC0243A,Nome não encontrado
Tiamina,mg,"0,04","0,06",BRC0243A,Nome não encontrado
Riboflavina,mg,"0,07","0,10",BRC0243A,Nome não encontrado
Niacina,mg,"0,71","1,07",BRC0243A,Nome não encontrado
Vitamina B6,mg,"0,12","0,18",BRC0243A,Nome não encontrado
Vitamina B12,mcg,"0,40","0,59",BRC0243A,Nome não encontrado
Vitamina C,mg,"0,84","1,26",BRC0243A,Nome não encontrado
Equivalente de folato,mcg,"53,8","80,7",BRC0243A,Nome não encontrado
Sal de adição,g,,-,BRC0243A,Nome não encontrado
Açúcar de adição,g,,-,BRC0243A,Nome não encontrado
Gordura de adição,g,-,-,BRC0243A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0243A,Nome não encontrado
Proteína animal,g,-,-,BRC0243A,Nome não encontrado
