componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1116,1227,BRC0448F,Nome não encontrado
Energia,kcal,267,293,BRC0448F,Nome não encontrado
Umidade,g,"51,0","56,1",BRC0448F,Nome não encontrado
Carboidrato total,g,"0,30","0,33",BRC0448F,Nome não encontrado
Carboidrato disponível,g,"0,30","0,33",BRC0448F,Nome não encontrado
Proteína,g,"32,4","35,6",BRC0448F,Nome não encontrado
Lipídios,g,"15,2","16,7",BRC0448F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0448F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0448F,Nome não encontrado
Cinzas,g,"1,18","1,30",BRC0448F,Nome não encontrado
Colesterol,mg,134,147,BRC0448F,Nome não encontrado
Ácidos graxos saturados,g,"7,94","8,73",BRC0448F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,98","5,48",BRC0448F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,46",BRC0448F,Nome não encontrado
Ácidos graxos trans,g,"0,39","0,43",BRC0448F,Nome não encontrado
Cálcio,mg,"4,68","5,15",BRC0448F,Nome não encontrado
Ferro,mg,"2,73","3,00",BRC0448F,Nome não encontrado
Sódio,mg,"54,6","60,1",BRC0448F,Nome não encontrado
Magnésio,mg,"24,7","27,1",BRC0448F,Nome não encontrado
Fósforo,mg,260,286,BRC0448F,Nome não encontrado
Potássio,mg,379,417,BRC0448F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0448F,Nome não encontrado
Zinco,mg,"7,28","8,01",BRC0448F,Nome não encontrado
Cobre,mg,"0,12","0,13",BRC0448F,Nome não encontrado
Selênio,mcg,"0,11","0,12",BRC0448F,Nome não encontrado
Vitamina A (RE),mcg,104,114,BRC0448F,Nome não encontrado
Vitamina A (RAE),mcg,102,112,BRC0448F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0448F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,44","0,48",BRC0448F,Nome não encontrado
Tiamina,mg,"0,03","0,04",BRC0448F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0448F,Nome não encontrado
Niacina,mg,"2,71","2,98",BRC0448F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0448F,Nome não encontrado
Vitamina B12,mcg,"3,79","4,17",BRC0448F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0448F,Nome não encontrado
Equivalente de folato,mcg,"12,0","13,2",BRC0448F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0448F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0448F,Nome não encontrado
Gordura de adição,g,-,-,BRC0448F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0448F,Nome não encontrado
Proteína animal,g,-,-,BRC0448F,Nome não encontrado
