componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,413,288,BRC0534B,Nome não encontrado
Energia,kcal,100,70,BRC0534B,Nome não encontrado
Umidade,g,"85,2","59,7",BRC0534B,Nome não encontrado
Carboidrato total,g,"3,97","2,78",BRC0534B,Nome não encontrado
Carboidrato disponível,g,"2,52","1,77",BRC0534B,Nome não encontrado
Proteína,g,"0,83","0,58",BRC0534B,Nome não encontrado
Lipídios,g,"9,31","6,52",BRC0534B,Nome não encontrado
Fibra alimentar,g,"1,44","1,01",BRC0534B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0534B,Nome não encontrado
Cinzas,g,"0,65","0,46",BRC0534B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0534B,Nome não encontrado
Ácidos graxos saturados,g,"1,43","1,00",BRC0534B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,64","4,65",BRC0534B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,11","0,77",BRC0534B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0534B,Nome não encontrado
Cálcio,mg,"7,31","5,11",BRC0534B,Nome não encontrado
Ferro,mg,"0,39","0,27",BRC0534B,Nome não encontrado
Sódio,mg,123,"86,3",BRC0534B,Nome não encontrado
Magnésio,mg,"9,06","6,34",BRC0534B,Nome não encontrado
Fósforo,mg,"13,7","9,60",BRC0534B,Nome não encontrado
Potássio,mg,144,101,BRC0534B,Nome não encontrado
Manganês,mg,"0,12","0,08",BRC0534B,Nome não encontrado
Zinco,mg,"0,16","0,11",BRC0534B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0534B,Nome não encontrado
Selênio,mcg,"0,18","0,13",BRC0534B,Nome não encontrado
Vitamina A (RE),mcg,"34,7","24,3",BRC0534B,Nome não encontrado
Vitamina A (RAE),mcg,"17,4","12,2",BRC0534B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0534B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,20","1,54",BRC0534B,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0534B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0534B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0534B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0534B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0534B,Nome não encontrado
Vitamina C,mg,"83,3","58,3",BRC0534B,Nome não encontrado
Equivalente de folato,mcg,"8,81","6,17",BRC0534B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0534B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0534B,Nome não encontrado
Gordura de adição,g,-,-,BRC0534B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0534B,Nome não encontrado
Proteína animal,g,-,-,BRC0534B,Nome não encontrado
