componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,260,182,BRC0396B,Nome não encontrado
Energia,kcal,63,44,BRC0396B,Nome não encontrado
Umidade,g,"88,7","62,1",BRC0396B,Nome não encontrado
Carboidrato total,g,"4,52","3,16",BRC0396B,Nome não encontrado
Carboidrato disponível,g,"3,01","2,11",BRC0396B,Nome não encontrado
Proteína,g,"1,13","0,79",BRC0396B,Nome não encontrado
Lipídios,g,"4,81","3,37",BRC0396B,Nome não encontrado
Fibra alimentar,g,"1,51","1,06",BRC0396B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0396B,Nome não encontrado
Cinzas,g,"0,90","0,63",BRC0396B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0396B,Nome não encontrado
Ácidos graxos saturados,g,"0,73","0,51",BRC0396B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,54","2,48",BRC0396B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,34",BRC0396B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0396B,Nome não encontrado
Cálcio,mg,"29,5","20,7",BRC0396B,Nome não encontrado
Ferro,mg,"0,72","0,50",BRC0396B,Nome não encontrado
Sódio,mg,131,"91,7",BRC0396B,Nome não encontrado
Magnésio,mg,"10,1","7,07",BRC0396B,Nome não encontrado
Fósforo,mg,"22,4","15,7",BRC0396B,Nome não encontrado
Potássio,mg,221,154,BRC0396B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0396B,Nome não encontrado
Zinco,mg,"0,17","0,12",BRC0396B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0396B,Nome não encontrado
Selênio,mcg,"0,14","0,10",BRC0396B,Nome não encontrado
Vitamina A (RE),mcg,190,133,BRC0396B,Nome não encontrado
Vitamina A (RAE),mcg,"95,1","66,6",BRC0396B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0396B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,97","0,68",BRC0396B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0396B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0396B,Nome não encontrado
Niacina,mg,"0,18","0,13",BRC0396B,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0396B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0396B,Nome não encontrado
Vitamina C,mg,"16,1","11,3",BRC0396B,Nome não encontrado
Equivalente de folato,mcg,"24,1","16,9",BRC0396B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0396B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0396B,Nome não encontrado
Gordura de adição,g,"4,68","3,28",BRC0396B,Nome não encontrado
Proteína vegetal,g,"1,13","0,79",BRC0396B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0396B,Nome não encontrado
