componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,131,117,BRC0654B,Nome não encontrado
Energia,kcal,31,28,BRC0654B,Nome não encontrado
Umidade,g,"92,0","82,8",BRC0654B,Nome não encontrado
Carboidrato total,g,"4,27","3,84",BRC0654B,Nome não encontrado
Carboidrato disponível,g,"1,99","1,79",BRC0654B,Nome não encontrado
Proteína,g,"1,41","1,27",BRC0654B,Nome não encontrado
Lipídios,g,"1,47","1,33",BRC0654B,Nome não encontrado
Fibra alimentar,g,"2,28","2,05",BRC0654B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0654B,Nome não encontrado
Cinzas,g,"0,75","0,67",BRC0654B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0654B,Nome não encontrado
Ácidos graxos saturados,g,"0,24","0,21",BRC0654B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,90","0,81",BRC0654B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,23","0,21",BRC0654B,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0654B,Nome não encontrado
Cálcio,mg,"28,5","25,7",BRC0654B,Nome não encontrado
Ferro,mg,"0,33","0,30",BRC0654B,Nome não encontrado
Sódio,mg,131,117,BRC0654B,Nome não encontrado
Magnésio,mg,"9,95","8,95",BRC0654B,Nome não encontrado
Fósforo,mg,"25,1","22,6",BRC0654B,Nome não encontrado
Potássio,mg,168,151,BRC0654B,Nome não encontrado
Manganês,mg,"0,12","0,10",BRC0654B,Nome não encontrado
Zinco,mg,"0,27","0,24",BRC0654B,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0654B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0654B,Nome não encontrado
Vitamina A (RE),mcg,309,278,BRC0654B,Nome não encontrado
Vitamina A (RAE),mcg,154,139,BRC0654B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0654B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,11","1,00",BRC0654B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0654B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0654B,Nome não encontrado
Niacina,mg,"0,51","0,46",BRC0654B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0654B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0654B,Nome não encontrado
Vitamina C,mg,"21,0","18,9",BRC0654B,Nome não encontrado
Equivalente de folato,mcg,"38,0","34,2",BRC0654B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0654B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0654B,Nome não encontrado
Gordura de adição,g,-,-,BRC0654B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0654B,Nome não encontrado
Proteína animal,g,-,-,BRC0654B,Nome não encontrado
