componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (55 g),codigo_alimento,nome_alimento
Energia,kJ,193,106,BRC0072C,Nome não encontrado
Energia,kcal,46,25,BRC0072C,Nome não encontrado
Umidade,g,"86,9","47,8",BRC0072C,Nome não encontrado
Carboidrato total,g,"11,4","6,30",BRC0072C,Nome não encontrado
Carboidrato disponível,g,"8,87","4,88",BRC0072C,Nome não encontrado
Proteína,g,"1,28","0,70",BRC0072C,Nome não encontrado
Lipídios,g,traços,traços,BRC0072C,Nome não encontrado
Fibra alimentar,g,"2,58","1,42",BRC0072C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0072C,Nome não encontrado
Cinzas,g,"0,38","0,21",BRC0072C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0072C,Nome não encontrado
Ácidos graxos saturados,g,,,BRC0072C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,,BRC0072C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,,BRC0072C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0072C,Nome não encontrado
Cálcio,mg,"12,7","7,01",BRC0072C,Nome não encontrado
Ferro,mg,"0,15","0,08",BRC0072C,Nome não encontrado
Sódio,mg,"1,44","0,79",BRC0072C,Nome não encontrado
Magnésio,mg,"11,3","6,21",BRC0072C,Nome não encontrado
Fósforo,mg,"24,5","13,5",BRC0072C,Nome não encontrado
Potássio,mg,119,"65,7",BRC0072C,Nome não encontrado
Manganês,mg,"0,05","0,03",BRC0072C,Nome não encontrado
Zinco,mg,"0,18","0,10",BRC0072C,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0072C,Nome não encontrado
Selênio,mcg,,,BRC0072C,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0072C,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0072C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0072C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0072C,Nome não encontrado
Tiamina,mg,"0,11","0,06",BRC0072C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0072C,Nome não encontrado
Niacina,mg,traços,traços,BRC0072C,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0072C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0072C,Nome não encontrado
Vitamina C,mg,"26,7","14,7",BRC0072C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0072C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0072C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0072C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0072C,Nome não encontrado
Proteína vegetal,g,"1,28","0,70",BRC0072C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0072C,Nome não encontrado
