componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,236,212,BRC0641B,Nome não encontrado
Energia,kcal,57,51,BRC0641B,Nome não encontrado
Umidade,g,"88,2","79,4",BRC0641B,Nome não encontrado
Carboidrato total,g,"4,63","4,17",BRC0641B,Nome não encontrado
Carboidrato disponível,g,"1,55","1,39",BRC0641B,Nome não encontrado
Proteína,g,"2,60","2,34",BRC0641B,Nome não encontrado
Lipídios,g,"3,80","3,42",BRC0641B,Nome não encontrado
Fibra alimentar,g,"3,09","2,78",BRC0641B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0641B,Nome não encontrado
Cinzas,g,"0,74","0,67",BRC0641B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0641B,Nome não encontrado
Ácidos graxos saturados,g,"0,60","0,54",BRC0641B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,41","2,17",BRC0641B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59","0,53",BRC0641B,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,10",BRC0641B,Nome não encontrado
Cálcio,mg,"60,7","54,6",BRC0641B,Nome não encontrado
Ferro,mg,"0,70","0,63",BRC0641B,Nome não encontrado
Sódio,mg,"55,0","49,5",BRC0641B,Nome não encontrado
Magnésio,mg,"15,7","14,2",BRC0641B,Nome não encontrado
Fósforo,mg,"36,3","32,7",BRC0641B,Nome não encontrado
Potássio,mg,213,192,BRC0641B,Nome não encontrado
Manganês,mg,"0,20","0,18",BRC0641B,Nome não encontrado
Zinco,mg,"0,31","0,27",BRC0641B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0641B,Nome não encontrado
Selênio,mcg,"0,34","0,31",BRC0641B,Nome não encontrado
Vitamina A (RE),mcg,374,337,BRC0641B,Nome não encontrado
Vitamina A (RAE),mcg,187,168,BRC0641B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0641B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,35","2,11",BRC0641B,Nome não encontrado
Tiamina,mg,"0,06","0,05",BRC0641B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0641B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0641B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0641B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0641B,Nome não encontrado
Vitamina C,mg,"45,8","41,2",BRC0641B,Nome não encontrado
Equivalente de folato,mcg,"81,1","73,0",BRC0641B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0641B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0641B,Nome não encontrado
Gordura de adição,g,-,-,BRC0641B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0641B,Nome não encontrado
Proteína animal,g,-,-,BRC0641B,Nome não encontrado
