componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,746,745,BRC0041E,Nome não encontrado
Energia,kcal,179,179,BRC0041E,Nome não encontrado
Umidade,g,"69,4","69,4",BRC0041E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0041E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0041E,Nome não encontrado
Proteína,g,"16,8","16,8",BRC0041E,Nome não encontrado
Lipídios,g,"12,4","12,4",BRC0041E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0041E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0041E,Nome não encontrado
Cinzas,g,"1,09","1,09",BRC0041E,Nome não encontrado
Colesterol,mg,154,154,BRC0041E,Nome não encontrado
Ácidos graxos saturados,g,"3,29","3,29",BRC0041E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,04","3,04",BRC0041E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,20","4,20",BRC0041E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0041E,Nome não encontrado
Cálcio,mg,169,169,BRC0041E,Nome não encontrado
Ferro,mg,"3,74","3,74",BRC0041E,Nome não encontrado
Sódio,mg,119,119,BRC0041E,Nome não encontrado
Magnésio,mg,"47,1","47,1",BRC0041E,Nome não encontrado
Fósforo,mg,200,200,BRC0041E,Nome não encontrado
Potássio,mg,440,440,BRC0041E,Nome não encontrado
Manganês,mg,"0,08","0,08",BRC0041E,Nome não encontrado
Zinco,mg,"1,98","1,98",BRC0041E,Nome não encontrado
Cobre,mg,"0,24","0,24",BRC0041E,Nome não encontrado
Selênio,mcg,,,BRC0041E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0041E,Nome não encontrado
Vitamina A (RAE),mcg,"38,5","38,5",BRC0041E,Nome não encontrado
Vitamina D,mcg,,,BRC0041E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,46","1,46",BRC0041E,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0041E,Nome não encontrado
Riboflavina,mg,"0,29","0,29",BRC0041E,Nome não encontrado
Niacina,mg,"16,1","16,1",BRC0041E,Nome não encontrado
Vitamina B6,mg,"0,16","0,16",BRC0041E,Nome não encontrado
Vitamina B12,mcg,"0,71","0,71",BRC0041E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0041E,Nome não encontrado
Equivalente de folato,mcg,"10,3","10,3",BRC0041E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0041E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0041E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0041E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0041E,Nome não encontrado
Proteína animal,g,"16,8","16,8",BRC0041E,Nome não encontrado
