componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,616,616,BRC0641A,Nome não encontrado
Energia,kcal,147,146,BRC0641A,Nome não encontrado
Umidade,g,"67,7","67,7",BRC0641A,Nome não encontrado
Carboidrato total,g,"15,3","15,3",BRC0641A,Nome não encontrado
Carboidrato disponível,g,"14,6","14,6",BRC0641A,Nome não encontrado
Proteína,g,"9,83","9,83",BRC0641A,Nome não encontrado
Lipídios,g,"5,29","5,29",BRC0641A,Nome não encontrado
Fibra alimentar,g,"0,66","0,66",BRC0641A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0641A,Nome não encontrado
Cinzas,g,"1,96","1,96",BRC0641A,Nome não encontrado
Colesterol,mg,"36,5","36,5",BRC0641A,Nome não encontrado
Ácidos graxos saturados,g,"2,92","2,92",BRC0641A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,59","1,59",BRC0641A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,16","0,16",BRC0641A,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,15",BRC0641A,Nome não encontrado
Cálcio,mg,154,154,BRC0641A,Nome não encontrado
Ferro,mg,"0,87","0,87",BRC0641A,Nome não encontrado
Sódio,mg,438,438,BRC0641A,Nome não encontrado
Magnésio,mg,"8,45","8,45",BRC0641A,Nome não encontrado
Fósforo,mg,113,113,BRC0641A,Nome não encontrado
Potássio,mg,"88,5","88,5",BRC0641A,Nome não encontrado
Manganês,mg,"0,08","0,08",BRC0641A,Nome não encontrado
Zinco,mg,"0,44","0,44",BRC0641A,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0641A,Nome não encontrado
Selênio,mcg,"1,33","1,33",BRC0641A,Nome não encontrado
Vitamina A (RE),mcg,"2,54","2,54",BRC0641A,Nome não encontrado
Vitamina A (RAE),mcg,"47,2","47,2",BRC0641A,Nome não encontrado
Vitamina D,mcg,"0,11","0,11",BRC0641A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,07",BRC0641A,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0641A,Nome não encontrado
Riboflavina,mg,"0,09","0,09",BRC0641A,Nome não encontrado
Niacina,mg,"1,58","1,58",BRC0641A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0641A,Nome não encontrado
Vitamina B12,mcg,"0,21","0,21",BRC0641A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0641A,Nome não encontrado
Equivalente de folato,mcg,"42,2","42,2",BRC0641A,Nome não encontrado
Sal de adição,g,,,BRC0641A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0641A,Nome não encontrado
Gordura de adição,g,-,-,BRC0641A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0641A,Nome não encontrado
Proteína animal,g,-,-,BRC0641A,Nome não encontrado
