componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,799,399,BRC0186C,Nome não encontrado
Energia,kcal,188,94,BRC0186C,Nome não encontrado
Umidade,g,"52,2","26,1",BRC0186C,Nome não encontrado
Carboidrato total,g,"46,9","23,4",BRC0186C,Nome não encontrado
Carboidrato disponível,g,"46,4","23,2",BRC0186C,Nome não encontrado
Proteína,g,"0,41","0,20",BRC0186C,Nome não encontrado
Lipídios,g,traços,traços,BRC0186C,Nome não encontrado
Fibra alimentar,g,"0,52","0,26",BRC0186C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0186C,Nome não encontrado
Cinzas,g,"0,53","0,26",BRC0186C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0186C,Nome não encontrado
Ácidos graxos saturados,g,,traços,BRC0186C,Nome não encontrado
Ácidos graxos monoinsaturados,g,,traços,BRC0186C,Nome não encontrado
Ácidos graxos poliinsaturados,g,,traços,BRC0186C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0186C,Nome não encontrado
Cálcio,mg,"13,2","6,58",BRC0186C,Nome não encontrado
Ferro,mg,"2,15","1,08",BRC0186C,Nome não encontrado
Sódio,mg,"2,70","1,35",BRC0186C,Nome não encontrado
Magnésio,mg,"9,96","4,98",BRC0186C,Nome não encontrado
Fósforo,mg,"20,9","10,5",BRC0186C,Nome não encontrado
Potássio,mg,221,110,BRC0186C,Nome não encontrado
Manganês,mg,"0,10","0,05",BRC0186C,Nome não encontrado
Zinco,mg,"0,14","0,07",BRC0186C,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0186C,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0186C,Nome não encontrado
Vitamina A (RE),mcg,"39,8","19,9",BRC0186C,Nome não encontrado
Vitamina A (RAE),mcg,"19,9","9,96",BRC0186C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0186C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,26","0,13",BRC0186C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0186C,Nome não encontrado
Riboflavina,mg,"0,23","0,12",BRC0186C,Nome não encontrado
Niacina,mg,traços,traços,BRC0186C,Nome não encontrado
Vitamina B6,mg,"0,37","0,19",BRC0186C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0186C,Nome não encontrado
Vitamina C,mg,"4,27","2,14",BRC0186C,Nome não encontrado
Equivalente de folato,mcg,"5,99","3,00",BRC0186C,Nome não encontrado
Sal de adição,g,,traços,BRC0186C,Nome não encontrado
Açúcar de adição,g,,traços,BRC0186C,Nome não encontrado
Gordura de adição,g,,traços,BRC0186C,Nome não encontrado
Proteína vegetal,g,"0,41","0,20",BRC0186C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0186C,Nome não encontrado
