componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,586,585,BRC0141E,Nome não encontrado
Energia,kcal,140,139,BRC0141E,Nome não encontrado
Umidade,g,"70,4","70,4",BRC0141E,Nome não encontrado
Carboidrato total,g,"3,47","3,47",BRC0141E,Nome não encontrado
Carboidrato disponível,g,"2,97","2,97",BRC0141E,Nome não encontrado
Proteína,g,"18,7","18,7",BRC0141E,Nome não encontrado
Lipídios,g,"5,76","5,76",BRC0141E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0141E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0141E,Nome não encontrado
Cinzas,g,"1,70","1,70",BRC0141E,Nome não encontrado
Colesterol,mg,"32,6","32,6",BRC0141E,Nome não encontrado
Ácidos graxos saturados,g,"0,86","0,86",BRC0141E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,26","1,26",BRC0141E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,20","3,20",BRC0141E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0141E,Nome não encontrado
Cálcio,mg,"11,7","11,7",BRC0141E,Nome não encontrado
Ferro,mg,"0,34","0,34",BRC0141E,Nome não encontrado
Sódio,mg,389,389,BRC0141E,Nome não encontrado
Magnésio,mg,"25,7","25,7",BRC0141E,Nome não encontrado
Fósforo,mg,223,223,BRC0141E,Nome não encontrado
Potássio,mg,413,413,BRC0141E,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0141E,Nome não encontrado
Zinco,mg,"0,42","0,42",BRC0141E,Nome não encontrado
Cobre,mg,"0,19","0,19",BRC0141E,Nome não encontrado
Selênio,mcg,"33,2","33,2",BRC0141E,Nome não encontrado
Vitamina A (RE),mcg,"25,1","25,1",BRC0141E,Nome não encontrado
Vitamina A (RAE),mcg,"15,0","15,0",BRC0141E,Nome não encontrado
Vitamina D,mcg,"0,09","0,09",BRC0141E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,05","1,05",BRC0141E,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0141E,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0141E,Nome não encontrado
Niacina,mg,traços,traços,BRC0141E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0141E,Nome não encontrado
Vitamina B12,mcg,"1,13","1,13",BRC0141E,Nome não encontrado
Vitamina C,mg,"9,35","9,35",BRC0141E,Nome não encontrado
Equivalente de folato,mcg,"5,88","5,88",BRC0141E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0141E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0141E,Nome não encontrado
Gordura de adição,g,-,-,BRC0141E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0141E,Nome não encontrado
Proteína animal,g,-,-,BRC0141E,Nome não encontrado
