componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,201,80,BRC0635B,Nome não encontrado
Energia,kcal,49,19,BRC0635B,Nome não encontrado
Umidade,g,"89,8","35,9",BRC0635B,Nome não encontrado
Carboidrato total,g,"3,09","1,24",BRC0635B,Nome não encontrado
Carboidrato disponível,g,"0,77","0,31",BRC0635B,Nome não encontrado
Proteína,g,"2,39","0,96",BRC0635B,Nome não encontrado
Lipídios,g,"3,48","1,39",BRC0635B,Nome não encontrado
Fibra alimentar,g,"2,32","0,93",BRC0635B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0635B,Nome não encontrado
Cinzas,g,"1,26","0,50",BRC0635B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0635B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,21",BRC0635B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,46","0,98",BRC0635B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,17",BRC0635B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0635B,Nome não encontrado
Cálcio,mg,106,"42,4",BRC0635B,Nome não encontrado
Ferro,mg,"1,08","0,43",BRC0635B,Nome não encontrado
Sódio,mg,"59,7","23,9",BRC0635B,Nome não encontrado
Magnésio,mg,"22,6","9,02",BRC0635B,Nome não encontrado
Fósforo,mg,"31,2","12,5",BRC0635B,Nome não encontrado
Potássio,mg,303,121,BRC0635B,Nome não encontrado
Manganês,mg,"0,33","0,13",BRC0635B,Nome não encontrado
Zinco,mg,"0,35","0,14",BRC0635B,Nome não encontrado
Cobre,mg,"0,07","0,03",BRC0635B,Nome não encontrado
Selênio,mcg,"0,25","0,10",BRC0635B,Nome não encontrado
Vitamina A (RE),mcg,549,219,BRC0635B,Nome não encontrado
Vitamina A (RAE),mcg,274,109,BRC0635B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0635B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","0,28",BRC0635B,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0635B,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0635B,Nome não encontrado
Niacina,mg,"0,43","0,17",BRC0635B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0635B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0635B,Nome não encontrado
Vitamina C,mg,"55,5","22,2",BRC0635B,Nome não encontrado
Equivalente de folato,mcg,"74,6","29,8",BRC0635B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0635B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0635B,Nome não encontrado
Gordura de adição,g,-,-,BRC0635B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0635B,Nome não encontrado
Proteína animal,g,-,-,BRC0635B,Nome não encontrado
