componente,unidade,Valor por 100g,Porção Média (50 g),codigo_alimento,nome_alimento
Energia,kJ,1047,523,BRC0207F,Nome não encontrado
Energia,kcal,251,125,BRC0207F,Nome não encontrado
Umidade,g,"54,0","27,0",BRC0207F,Nome não encontrado
Carboidrato total,g,"12,3","6,17",BRC0207F,Nome não encontrado
Carboidrato disponível,g,"12,3","6,17",BRC0207F,Nome não encontrado
Proteína,g,"14,9","7,45",BRC0207F,Nome não encontrado
Lipídios,g,"15,8","7,90",BRC0207F,Nome não encontrado
Fibra alimentar,g,,traços,BRC0207F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0207F,Nome não encontrado
Cinzas,g,"3,01","1,51",BRC0207F,Nome não encontrado
Colesterol,mg,"37,8","18,9",BRC0207F,Nome não encontrado
Ácidos graxos saturados,g,"4,58","2,29",BRC0207F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,03","2,51",BRC0207F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,00","2,50",BRC0207F,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,13",BRC0207F,Nome não encontrado
Cálcio,mg,"21,7","10,9",BRC0207F,Nome não encontrado
Ferro,mg,"1,95","0,98",BRC0207F,Nome não encontrado
Sódio,mg,835,417,BRC0207F,Nome não encontrado
Magnésio,mg,"38,8","19,4",BRC0207F,Nome não encontrado
Fósforo,mg,165,"82,9",BRC0207F,Nome não encontrado
Potássio,mg,322,161,BRC0207F,Nome não encontrado
Manganês,mg,"0,72","0,36",BRC0207F,Nome não encontrado
Zinco,mg,"2,78","1,39",BRC0207F,Nome não encontrado
Cobre,mg,"0,16","0,08",BRC0207F,Nome não encontrado
Selênio,mcg,,traços,BRC0207F,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0207F,Nome não encontrado
Vitamina A (RAE),mcg,"15,7","7,83",BRC0207F,Nome não encontrado
Vitamina D,mcg,"0,07","0,04",BRC0207F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,15",BRC0207F,Nome não encontrado
Tiamina,mg,"0,12","0,06",BRC0207F,Nome não encontrado
Riboflavina,mg,"0,10","0,05",BRC0207F,Nome não encontrado
Niacina,mg,"1,50","0,75",BRC0207F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0207F,Nome não encontrado
Vitamina B12,mcg,"0,99","0,50",BRC0207F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0207F,Nome não encontrado
Equivalente de folato,mcg,,traços,BRC0207F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0207F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0207F,Nome não encontrado
Gordura de adição,g,-,-,BRC0207F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0207F,Nome não encontrado
Proteína animal,g,-,-,BRC0207F,Nome não encontrado
