componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1177,1294,BRC0610F,Nome não encontrado
Energia,kcal,282,309,BRC0610F,Nome não encontrado
Umidade,g,"47,9","52,7",BRC0610F,Nome não encontrado
Carboidrato total,g,"7,94","8,73",BRC0610F,Nome não encontrado
Carboidrato disponível,g,"7,46","8,21",BRC0610F,Nome não encontrado
Proteína,g,"26,0","28,6",BRC0610F,Nome não encontrado
Lipídios,g,"16,3","18,0",BRC0610F,Nome não encontrado
Fibra alimentar,g,"0,48","0,53",BRC0610F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0610F,Nome não encontrado
Cinzas,g,"1,83","2,01",BRC0610F,Nome não encontrado
Colesterol,mg,"98,2",108,BRC0610F,Nome não encontrado
Ácidos graxos saturados,g,"4,69","5,16",BRC0610F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,35","5,88",BRC0610F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,11","5,62",BRC0610F,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,22",BRC0610F,Nome não encontrado
Cálcio,mg,"11,9","13,0",BRC0610F,Nome não encontrado
Ferro,mg,"2,95","3,25",BRC0610F,Nome não encontrado
Sódio,mg,277,305,BRC0610F,Nome não encontrado
Magnésio,mg,"27,9","30,7",BRC0610F,Nome não encontrado
Fósforo,mg,201,221,BRC0610F,Nome não encontrado
Potássio,mg,318,349,BRC0610F,Nome não encontrado
Manganês,mg,"0,17","0,19",BRC0610F,Nome não encontrado
Zinco,mg,"3,63","3,99",BRC0610F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0610F,Nome não encontrado
Selênio,mcg,"9,78","10,8",BRC0610F,Nome não encontrado
Vitamina A (RE),mcg,"20,2","22,2",BRC0610F,Nome não encontrado
Vitamina A (RAE),mcg,"20,1","22,2",BRC0610F,Nome não encontrado
Vitamina D,mcg,"0,30","0,33",BRC0610F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,72","0,79",BRC0610F,Nome não encontrado
Tiamina,mg,"0,13","0,15",BRC0610F,Nome não encontrado
Riboflavina,mg,"0,12","0,13",BRC0610F,Nome não encontrado
Niacina,mg,"3,44","3,78",BRC0610F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0610F,Nome não encontrado
Vitamina B12,mcg,"2,31","2,54",BRC0610F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0610F,Nome não encontrado
Equivalente de folato,mcg,"24,0","26,4",BRC0610F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0610F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0610F,Nome não encontrado
Gordura de adição,g,-,-,BRC0610F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0610F,Nome não encontrado
Proteína animal,g,-,-,BRC0610F,Nome não encontrado
