componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,248,222,BRC0061C,Nome não encontrado
Energia,kcal,59,53,BRC0061C,Nome não encontrado
Umidade,g,"84,5","76,0",BRC0061C,Nome não encontrado
Carboidrato total,g,"12,7","11,4",BRC0061C,Nome não encontrado
Carboidrato disponível,g,"9,78","8,80",BRC0061C,Nome não encontrado
Proteína,g,"1,25","1,12",BRC0061C,Nome não encontrado
Lipídios,g,"1,00","0,90",BRC0061C,Nome não encontrado
Fibra alimentar,g,"2,92","2,63",BRC0061C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0061C,Nome não encontrado
Cinzas,g,"0,59","0,53",BRC0061C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0061C,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,08",BRC0061C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,16","0,14",BRC0061C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,56","0,50",BRC0061C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0061C,Nome não encontrado
Cálcio,mg,"27,9","25,1",BRC0061C,Nome não encontrado
Ferro,mg,"0,28","0,25",BRC0061C,Nome não encontrado
Sódio,mg,traços,traços,BRC0061C,Nome não encontrado
Magnésio,mg,"11,2","10,1",BRC0061C,Nome não encontrado
Fósforo,mg,"36,4","32,7",BRC0061C,Nome não encontrado
Potássio,mg,295,266,BRC0061C,Nome não encontrado
Manganês,mg,"0,06","0,05",BRC0061C,Nome não encontrado
Zinco,mg,"0,12","0,11",BRC0061C,Nome não encontrado
Cobre,mg,"0,17","0,15",BRC0061C,Nome não encontrado
Selênio,mcg,"0,10","0,09",BRC0061C,Nome não encontrado
Vitamina A (RE),mcg,"5,42","4,88",BRC0061C,Nome não encontrado
Vitamina A (RAE),mcg,"2,71","2,44",BRC0061C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0061C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,80","2,52",BRC0061C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0061C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0061C,Nome não encontrado
Niacina,mg,traços,traços,BRC0061C,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0061C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0061C,Nome não encontrado
Vitamina C,mg,"70,8","63,7",BRC0061C,Nome não encontrado
Equivalente de folato,mcg,"22,9","20,6",BRC0061C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0061C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0061C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0061C,Nome não encontrado
Proteína vegetal,g,"1,25","1,12",BRC0061C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0061C,Nome não encontrado
