componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,441,BRC0295C,Nome não encontrado
Energia,kcal,106,BRC0295C,Nome não encontrado
Umidade,g,"72,5",BRC0295C,Nome não encontrado
Carboidrato total,g,"22,9",BRC0295C,Nome não encontrado
Carboidrato disponível,g,"14,5",BRC0295C,Nome não encontrado
Proteína,g,"1,20",BRC0295C,Nome não encontrado
Lipídios,g,"2,90",BRC0295C,Nome não encontrado
Fibra alimentar,g,"8,40",BRC0295C,Nome não encontrado
Álcool,g,"0,00",BRC0295C,Nome não encontrado
Cinzas,g,"0,50",BRC0295C,Nome não encontrado
Colesterol,mg,"0,00",BRC0295C,Nome não encontrado
Ácidos graxos saturados,g,"0,81",BRC0295C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,58",BRC0295C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,48",BRC0295C,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0295C,Nome não encontrado
Cálcio,mg,,BRC0295C,Nome não encontrado
Ferro,mg,traços,BRC0295C,Nome não encontrado
Sódio,mg,"34,9",BRC0295C,Nome não encontrado
Magnésio,mg,"13,2",BRC0295C,Nome não encontrado
Fósforo,mg,"0,00",BRC0295C,Nome não encontrado
Potássio,mg,229,BRC0295C,Nome não encontrado
Manganês,mg,"0,25",BRC0295C,Nome não encontrado
Zinco,mg,traços,BRC0295C,Nome não encontrado
Cobre,mg,"0,21",BRC0295C,Nome não encontrado
Selênio,mcg,,BRC0295C,Nome não encontrado
Vitamina A (RE),mcg,,BRC0295C,Nome não encontrado
Vitamina A (RAE),mcg,,BRC0295C,Nome não encontrado
Vitamina D,mcg,,BRC0295C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC0295C,Nome não encontrado
Tiamina,mg,"0,19",BRC0295C,Nome não encontrado
Riboflavina,mg,"0,11",BRC0295C,Nome não encontrado
Niacina,mg,traços,BRC0295C,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0295C,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0295C,Nome não encontrado
Vitamina C,mg,"30,6",BRC0295C,Nome não encontrado
Equivalente de folato,mcg,"18,6",BRC0295C,Nome não encontrado
Sal de adição,g,"0,00",BRC0295C,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0295C,Nome não encontrado
Gordura de adição,g,"0,00",BRC0295C,Nome não encontrado
Proteína vegetal,g,"1,20",BRC0295C,Nome não encontrado
Proteína animal,g,"0,00",BRC0295C,Nome não encontrado
