componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,363,326,BRC0436B,Nome não encontrado
Energia,kcal,89,79,BRC0436B,Nome não encontrado
Umidade,g,"78,1","70,3",BRC0436B,Nome não encontrado
Carboidrato total,g,"7,30","6,57",BRC0436B,Nome não encontrado
Carboidrato disponível,g,"5,48","4,93",BRC0436B,Nome não encontrado
Proteína,g,"11,9","10,7",BRC0436B,Nome não encontrado
Lipídios,g,"1,70","1,53",BRC0436B,Nome não encontrado
Fibra alimentar,g,"1,82","1,64",BRC0436B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0436B,Nome não encontrado
Cinzas,g,"0,95","0,85",BRC0436B,Nome não encontrado
Colesterol,mg,"21,8","19,6",BRC0436B,Nome não encontrado
Ácidos graxos saturados,g,"0,65","0,59",BRC0436B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,44","1,29",BRC0436B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,24",BRC0436B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0436B,Nome não encontrado
Cálcio,mg,"18,4","16,6",BRC0436B,Nome não encontrado
Ferro,mg,"0,93","0,83",BRC0436B,Nome não encontrado
Sódio,mg,226,203,BRC0436B,Nome não encontrado
Magnésio,mg,"20,9","18,8",BRC0436B,Nome não encontrado
Fósforo,mg,111,100,BRC0436B,Nome não encontrado
Potássio,mg,244,219,BRC0436B,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0436B,Nome não encontrado
Zinco,mg,"0,52","0,47",BRC0436B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0436B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0436B,Nome não encontrado
Vitamina A (RE),mcg,186,167,BRC0436B,Nome não encontrado
Vitamina A (RAE),mcg,"93,1","83,7",BRC0436B,Nome não encontrado
Vitamina D,mcg,"0,20","0,18",BRC0436B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,55","0,50",BRC0436B,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0436B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0436B,Nome não encontrado
Niacina,mg,"2,19","1,97",BRC0436B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0436B,Nome não encontrado
Vitamina B12,mcg,"0,66","0,59",BRC0436B,Nome não encontrado
Vitamina C,mg,"4,33","3,89",BRC0436B,Nome não encontrado
Equivalente de folato,mcg,"20,9","18,8",BRC0436B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0436B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0436B,Nome não encontrado
Gordura de adição,g,-,-,BRC0436B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0436B,Nome não encontrado
Proteína animal,g,-,-,BRC0436B,Nome não encontrado
