componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1669,1335,BRC0825A,Nome não encontrado
Energia,kcal,398,318,BRC0825A,Nome não encontrado
Umidade,g,"18,9","15,1",BRC0825A,Nome não encontrado
Carboidrato total,g,"55,1","44,1",BRC0825A,Nome não encontrado
Carboidrato disponível,g,"53,8","43,0",BRC0825A,Nome não encontrado
Proteína,g,"8,16","6,52",BRC0825A,Nome não encontrado
Lipídios,g,"16,4","13,1",BRC0825A,Nome não encontrado
Fibra alimentar,g,"1,34","1,07",BRC0825A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0825A,Nome não encontrado
Cinzas,g,"1,45","1,16",BRC0825A,Nome não encontrado
Colesterol,mg,"72,4","57,9",BRC0825A,Nome não encontrado
Ácidos graxos saturados,g,"9,32","7,45",BRC0825A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,24","3,39",BRC0825A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,65","0,52",BRC0825A,Nome não encontrado
Ácidos graxos trans,g,"0,49","0,39",BRC0825A,Nome não encontrado
Cálcio,mg,"76,2","60,9",BRC0825A,Nome não encontrado
Ferro,mg,"3,14","2,51",BRC0825A,Nome não encontrado
Sódio,mg,299,239,BRC0825A,Nome não encontrado
Magnésio,mg,"22,5","18,0",BRC0825A,Nome não encontrado
Fósforo,mg,156,124,BRC0825A,Nome não encontrado
Potássio,mg,176,140,BRC0825A,Nome não encontrado
Manganês,mg,"0,25","0,20",BRC0825A,Nome não encontrado
Zinco,mg,"0,77","0,62",BRC0825A,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0825A,Nome não encontrado
Selênio,mcg,"4,99","3,99",BRC0825A,Nome não encontrado
Vitamina A (RE),mcg,161,129,BRC0825A,Nome não encontrado
Vitamina A (RAE),mcg,159,127,BRC0825A,Nome não encontrado
Vitamina D,mcg,"0,20","0,16",BRC0825A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,35",BRC0825A,Nome não encontrado
Tiamina,mg,"0,14","0,11",BRC0825A,Nome não encontrado
Riboflavina,mg,"0,13","0,11",BRC0825A,Nome não encontrado
Niacina,mg,"0,66","0,53",BRC0825A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0825A,Nome não encontrado
Vitamina B12,mcg,"0,18","0,15",BRC0825A,Nome não encontrado
Vitamina C,mg,"0,55","0,44",BRC0825A,Nome não encontrado
Equivalente de folato,mcg,108,"87,0",BRC0825A,Nome não encontrado
Sal de adição,g,,,BRC0825A,Nome não encontrado
Açúcar de adição,g,,,BRC0825A,Nome não encontrado
Gordura de adição,g,-,-,BRC0825A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0825A,Nome não encontrado
Proteína animal,g,-,-,BRC0825A,Nome não encontrado
