componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,420,420,BRC0183E,Nome não encontrado
Energia,kcal,99,99,BRC0183E,Nome não encontrado
Umidade,g,"74,4","74,4",BRC0183E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0183E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0183E,Nome não encontrado
Proteína,g,"23,0","23,0",BRC0183E,Nome não encontrado
Lipídios,g,"0,79","0,79",BRC0183E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0183E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0183E,Nome não encontrado
Cinzas,g,"1,82","1,82",BRC0183E,Nome não encontrado
Colesterol,mg,"62,4","62,4",BRC0183E,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,51",BRC0183E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,13","0,13",BRC0183E,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0183E,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0183E,Nome não encontrado
Cálcio,mg,"30,9","30,9",BRC0183E,Nome não encontrado
Ferro,mg,"0,37","0,37",BRC0183E,Nome não encontrado
Sódio,mg,241,241,BRC0183E,Nome não encontrado
Magnésio,mg,"24,6","24,6",BRC0183E,Nome não encontrado
Fósforo,mg,209,209,BRC0183E,Nome não encontrado
Potássio,mg,279,279,BRC0183E,Nome não encontrado
Manganês,mg,"0,06","0,06",BRC0183E,Nome não encontrado
Zinco,mg,"0,78","0,78",BRC0183E,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0183E,Nome não encontrado
Selênio,mcg,"36,7","36,7",BRC0183E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0183E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0183E,Nome não encontrado
Vitamina D,mcg,"0,76","0,76",BRC0183E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,18",BRC0183E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0183E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0183E,Nome não encontrado
Niacina,mg,"1,00","1,00",BRC0183E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0183E,Nome não encontrado
Vitamina B12,mcg,"2,31","2,31",BRC0183E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0183E,Nome não encontrado
Equivalente de folato,mcg,"11,4","11,4",BRC0183E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0183E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0183E,Nome não encontrado
Gordura de adição,g,-,-,BRC0183E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0183E,Nome não encontrado
Proteína animal,g,-,-,BRC0183E,Nome não encontrado
