componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1653,826,BRC0144K,Nome não encontrado
Energia,kcal,393,196,BRC0144K,Nome não encontrado
Umidade,g,"16,9","8,46",BRC0144K,Nome não encontrado
Carboidrato total,g,"55,6","27,8",BRC0144K,Nome não encontrado
Carboidrato disponível,g,"55,5","27,7",BRC0144K,Nome não encontrado
Proteína,g,"10,7","5,33",BRC0144K,Nome não encontrado
Lipídios,g,"14,2","7,12",BRC0144K,Nome não encontrado
Fibra alimentar,g,"0,14","0,07",BRC0144K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0144K,Nome não encontrado
Cinzas,g,"2,54","1,27",BRC0144K,Nome não encontrado
Colesterol,mg,"33,5","16,7",BRC0144K,Nome não encontrado
Ácidos graxos saturados,g,"9,52","4,76",BRC0144K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,97","1,49",BRC0144K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,12",BRC0144K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0144K,Nome não encontrado
Cálcio,mg,357,178,BRC0144K,Nome não encontrado
Ferro,mg,"0,35","0,17",BRC0144K,Nome não encontrado
Sódio,mg,142,"71,2",BRC0144K,Nome não encontrado
Magnésio,mg,"34,4","17,2",BRC0144K,Nome não encontrado
Fósforo,mg,500,250,BRC0144K,Nome não encontrado
Potássio,mg,482,241,BRC0144K,Nome não encontrado
Manganês,mg,"0,05","0,02",BRC0144K,Nome não encontrado
Zinco,mg,"1,15","0,58",BRC0144K,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0144K,Nome não encontrado
Selênio,mcg,"6,87","3,43",BRC0144K,Nome não encontrado
Vitamina A (RE),mcg,131,"65,9",BRC0144K,Nome não encontrado
Vitamina A (RAE),mcg,130,"65,0",BRC0144K,Nome não encontrado
Vitamina D,mcg,"0,20","0,10",BRC0144K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,25","0,13",BRC0144K,Nome não encontrado
Tiamina,mg,"0,10","0,05",BRC0144K,Nome não encontrado
Riboflavina,mg,"0,41","0,20",BRC0144K,Nome não encontrado
Niacina,mg,traços,traços,BRC0144K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0144K,Nome não encontrado
Vitamina B12,mcg,"1,29","0,65",BRC0144K,Nome não encontrado
Vitamina C,mg,"3,42","1,71",BRC0144K,Nome não encontrado
Equivalente de folato,mcg,"16,9","8,44",BRC0144K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0144K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0144K,Nome não encontrado
Gordura de adição,g,-,-,BRC0144K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0144K,Nome não encontrado
Proteína animal,g,-,-,BRC0144K,Nome não encontrado
