componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (180 g),codigo_alimento,nome_alimento
Energia,kJ,267,481,BRC0058C,Nome não encontrado
Energia,kcal,64,114,BRC0058C,Nome não encontrado
Umidade,g,"80,9",145,BRC0058C,Nome não encontrado
Carboidrato total,g,"17,2","30,9",BRC0058C,Nome não encontrado
Carboidrato disponível,g,"11,6","20,9",BRC0058C,Nome não encontrado
Proteína,g,"1,08","1,95",BRC0058C,Nome não encontrado
Lipídios,g,"0,19","0,34",BRC0058C,Nome não encontrado
Fibra alimentar,g,"5,55","9,98",BRC0058C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0058C,Nome não encontrado
Cinzas,g,"0,69","1,23",BRC0058C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0058C,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,18",BRC0058C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0058C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0058C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0058C,Nome não encontrado
Cálcio,mg,"33,7","60,6",BRC0058C,Nome não encontrado
Ferro,mg,"0,23","0,42",BRC0058C,Nome não encontrado
Sódio,mg,"0,80","1,44",BRC0058C,Nome não encontrado
Magnésio,mg,"24,0","43,3",BRC0058C,Nome não encontrado
Fósforo,mg,"27,4","49,3",BRC0058C,Nome não encontrado
Potássio,mg,188,338,BRC0058C,Nome não encontrado
Manganês,mg,"0,04","0,08",BRC0058C,Nome não encontrado
Zinco,mg,"0,13","0,23",BRC0058C,Nome não encontrado
Cobre,mg,"0,07","0,13",BRC0058C,Nome não encontrado
Selênio,mcg,"0,39","0,70",BRC0058C,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0058C,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0058C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0058C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08","0,15",BRC0058C,Nome não encontrado
Tiamina,mg,"0,03","0,05",BRC0058C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0058C,Nome não encontrado
Niacina,mg,traços,traços,BRC0058C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0058C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0058C,Nome não encontrado
Vitamina C,mg,"9,87","17,8",BRC0058C,Nome não encontrado
Equivalente de folato,mcg,"9,13","16,4",BRC0058C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0058C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0058C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0058C,Nome não encontrado
Proteína vegetal,g,"1,08","1,95",BRC0058C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0058C,Nome não encontrado
