componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (20 g),codigo_alimento,nome_alimento
Energia,kJ,1122,224,BRC0193F,Nome não encontrado
Energia,kcal,269,53,BRC0193F,Nome não encontrado
Umidade,g,"50,0","10,00",BRC0193F,Nome não encontrado
Carboidrato total,g,"16,1","3,22",BRC0193F,Nome não encontrado
Carboidrato disponível,g,"16,1","3,22",BRC0193F,Nome não encontrado
Proteína,g,"13,7","2,74",BRC0193F,Nome não encontrado
Lipídios,g,"16,6","3,33",BRC0193F,Nome não encontrado
Fibra alimentar,g,,,BRC0193F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0193F,Nome não encontrado
Cinzas,g,"3,58","0,72",BRC0193F,Nome não encontrado
Colesterol,mg,"63,6","12,7",BRC0193F,Nome não encontrado
Ácidos graxos saturados,g,"4,70","0,94",BRC0193F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,24","1,25",BRC0193F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,60","0,72",BRC0193F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0193F,Nome não encontrado
Cálcio,mg,"51,3","10,3",BRC0193F,Nome não encontrado
Ferro,mg,"1,45","0,29",BRC0193F,Nome não encontrado
Sódio,mg,1354,270,BRC0193F,Nome não encontrado
Magnésio,mg,"20,1","4,01",BRC0193F,Nome não encontrado
Fósforo,mg,245,"49,2",BRC0193F,Nome não encontrado
Potássio,mg,245,"49,0",BRC0193F,Nome não encontrado
Manganês,mg,"0,13","0,03",BRC0193F,Nome não encontrado
Zinco,mg,"2,19","0,44",BRC0193F,Nome não encontrado
Cobre,mg,"0,12","0,02",BRC0193F,Nome não encontrado
Selênio,mcg,,,BRC0193F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0193F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0193F,Nome não encontrado
Vitamina D,mcg,"0,54","0,11",BRC0193F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0193F,Nome não encontrado
Tiamina,mg,"0,14","0,03",BRC0193F,Nome não encontrado
Riboflavina,mg,"0,06","0,01",BRC0193F,Nome não encontrado
Niacina,mg,"3,00","0,60",BRC0193F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0193F,Nome não encontrado
Vitamina B12,mcg,"1,89","0,38",BRC0193F,Nome não encontrado
Vitamina C,mg,"0,83","0,17",BRC0193F,Nome não encontrado
Equivalente de folato,mcg,"6,23","1,25",BRC0193F,Nome não encontrado
Sal de adição,g,,,BRC0193F,Nome não encontrado
Açúcar de adição,g,,,BRC0193F,Nome não encontrado
Gordura de adição,g,,,BRC0193F,Nome não encontrado
Proteína vegetal,g,,,BRC0193F,Nome não encontrado
Proteína animal,g,,,BRC0193F,Nome não encontrado
